alpha,feature_set,features,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat,family,q_strat,split
0.5,only_cs_naive_memory,cs_naive_memory,0.07795590954683565,0.12514916308824217,0.03405682345020931,0.003999600039996,0.034094573395405114,0.0112988701129887,cs,0.23007699230076992,all
0.5,only_cs_retention_ligand,cs_retention_ligand,0.05979906063304072,0.07506468998122548,0.021861561103074804,0.040495950404959506,0.026202781287583507,0.08969103089691031,cs,0.31799547317995475,all
0.5,only_cs_retention_receptor,cs_retention_receptor,0.08868911738194335,0.09535937350390192,0.019923974313236646,0.23567643235676433,0.027319633437066712,0.1912808719128087,cs,0.43882082379997295,all
0.5,only_cs_sasp,cs_sasp,0.09419999271498669,0.11047933105438326,-0.002447325627567227,0.8843115688431157,-0.01159837817096039,0.46455354464553544,cs,0.8235267382352673,all
0.5,only_cs_senescence,cs_senescence,0.07015059636875172,0.08700186739625473,0.01328751982118389,0.35106489351064896,-0.005954577766789545,0.6812318768123188,cs,0.8875945738759456,all
0.5,only_cs_antiapoptotic_normal,cs_antiapoptotic_normal,0.07234480889695606,0.09906555154220256,0.024262936503040528,0.05749425057494251,0.015160939908803149,0.3518648135186481,cs,0.7222488277488041,all
0.5,only_cs_apoptotic_priming_normal,cs_apoptotic_priming_normal,0.11977555986943055,0.09389420914575537,-0.01808737526491853,0.21787821217878212,-0.03466796989231371,0.0603939606039396,cs,0.2944205579442056,all
0.5,only_cs_cytotoxicity_normal,cs_cytotoxicity_normal,0.1270808931120993,0.13069392871346924,-0.003924827455982339,0.7594240575942406,0.003926023900815347,0.7775222477752225,cs,0.8875945738759456,all
0.5,only_cs_exhaustion_normal,cs_exhaustion_normal,0.09457632121342134,0.1368909468485976,0.029668590964472837,0.05399460053994601,0.03554626825654614,0.026997300269973004,cs,0.2636136386361364,all
0.5,only_cs_interferon_I_normal,cs_interferon_I_normal,0.08486345242115335,0.10884332691526082,0.02010180817105363,0.2136786321367863,0.008573633023790151,0.6553344665533447,cs,0.8875945738759456,all
0.5,only_cs_interferon_II_normal,cs_interferon_II_normal,0.09662609721839295,0.11082737299898329,0.01865756124701128,0.20587941205879412,0.024509818824545313,0.18368163183681632,cs,0.43882082379997295,all
0.5,only_cs_mhc_i_normal,cs_mhc_i_normal,0.10331949906343635,0.10138590431863195,0.005990594081870788,0.7350264973502649,-0.0034596951894681435,0.8575142485751425,cs,0.9038663701197447,all
0.5,only_cs_mhc_ii_normal,cs_mhc_ii_normal,0.06774975201826283,0.09156563923491458,0.00895807890882955,0.36366363363663634,0.003818011807035649,0.7648235176482352,cs,0.8875945738759456,all
0.5,only_cs_naive_memory_normal,cs_naive_memory_normal,0.07755690574421747,0.12564992771229858,0.03202208712609188,0.004399560043995601,0.03170301534302932,0.0117988201179882,cs,0.23007699230076992,all
0.5,only_cs_retention_ligand_normal,cs_retention_ligand_normal,0.06537525588939544,0.0792370936038374,0.021172144092835726,0.0683931606839316,0.02429988025066425,0.12268773122687732,cs,0.3417729655605868,all
0.5,only_cs_retention_receptor_normal,cs_retention_receptor_normal,0.08435424737722629,0.10044196991038029,0.028811969079883717,0.07779222077792221,0.034120843139526465,0.08609139086091391,cs,0.31799547317995475,all
0.5,only_cs_sasp_normal,cs_sasp_normal,0.09399571674947385,0.10962866215053779,-0.002544928276459701,0.8709129087091291,-0.012356359025611245,0.43275672432756723,cs,0.8235267382352673,all
0.5,only_cs_senescence_normal,cs_senescence_normal,0.06985614458254406,0.08863555648178617,0.01556460650026178,0.2526747325267473,-0.0038967572482200537,0.7708229177082292,cs,0.8875945738759456,all
