dataset,sample,timepoint,hierarchy_bin,has_graph,n_cells,n_evaluable,n_malignant,frac_malignant,n_vg_eval,n_vg_mal,frac_malignant_vg,mean_cnv_burden,mean_stemness,mean_stemness_normal,mean_stemness_malignant,mean_cytotrace,mean_cytotrace_normal,mean_cytotrace_malignant,stemness_sig,stemness_available,vg_available,cytotrace_available,burden_available,n_vg_scored,n_vg_pos
GSE227903,1216_Dg,Diagnosis,HSC_MPP,TRUE,74,74,34,0.45945945945946,74,0,0,0.00131366367993091,0.018001488892711,0.0355365274831117,-0.0026279682724663,0.485314513161456,0.508846719653121,0.457629564347732,LSC17,TRUE,TRUE,TRUE,TRUE,74,73
GSE227903,1216_Dg,Diagnosis,LMPP_GMP,TRUE,660,660,313,0.474242424242424,,,,0.00132449212099833,-0.00326732426345809,-0.00561790865641077,-0.000661404824625572,0.432514389872207,0.451467239258296,0.411502764514467,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_Dg,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_Dg,Diagnosis,Mono_DC,TRUE,730,730,282,0.386301369863014,,,,0.00122524724114024,0.0201511307529771,0.0236918533847195,0.0145261529550317,0.216292930908473,0.213176192622173,0.221244344923588,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_Dg,Diagnosis,T_NK,TRUE,345,345,0,0,,,,0.000635079009992624,0.0134350998684756,0.0134350998684756,,0.0326267783817798,0.0326267783817798,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_MRD,Post_treatment_unspecified,B_Plasma,TRUE,11,11,2,0.181818181818182,,,,0.000875236517998627,0.0424330161443847,0.0344293838511998,0.0784493614637166,0.297662909439869,0.2766235441557,0.392340053218628,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_MRD,Post_treatment_unspecified,Erythroid,TRUE,31,31,1,0.032258064516129,,,,0.000251677680871655,0.0309746360905776,0.0314526442937101,0.0166343899966027,0.417159832782245,0.424334151973481,0.201930257045158,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_MRD,Post_treatment_unspecified,HSC_MPP,TRUE,43,43,0,0,43,19,0.441860465116279,0.00035270937917194,0.12566692531917,0.12566692531917,,0.558255263072011,0.558255263072011,,LSC17,TRUE,TRUE,TRUE,TRUE,43,43
GSE227903,1216_MRD,Post_treatment_unspecified,LMPP_GMP,TRUE,93,93,2,0.021505376344086,,,,0.000362077625556288,0.0376580601313997,0.0389999934629236,-0.0233999064529377,0.50791669167872,0.509623134303831,0.430273552236218,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_MRD,Post_treatment_unspecified,Megakaryocyte,TRUE,1,1,0,0,,,,0.00139217831706191,0.107110083579173,0.107110083579173,,0.218968538464976,0.218968538464976,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_MRD,Post_treatment_unspecified,Mono_DC,TRUE,891,891,70,0.0785634118967452,,,,0.000875773984322914,0.0231579865307455,0.0231899522353281,0.0227830744812843,0.130551974189939,0.130889122527476,0.126597705831108,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_MRD,Post_treatment_unspecified,T_NK,TRUE,613,613,3,0.00489396411092985,,,,0.000759865662789515,0.0125626968441939,0.0126664476854528,-0.0085333075451056,0.0482011556702108,0.0481515894371782,0.0582796230534932,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_R,Relapse,B_Plasma,TRUE,82,82,35,0.426829268292683,,,,0.000823120893472984,0.0293633892657914,0.0178773960259172,0.0447874373307654,0.258797712599841,0.147212659656037,0.408640497981521,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_R,Relapse,Erythroid,TRUE,269,269,84,0.312267657992565,,,,0.000971882490490459,-0.0181850622916348,-0.0214570672490927,-0.0109788608972334,0.426965489770011,0.430476919780786,0.419231983198664,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_R,Relapse,HSC_MPP,TRUE,384,384,202,0.526041666666667,384,16,0.0416666666666667,0.000665441498627428,0.0704243075466134,-0.00192445616724839,0.13560982732841,0.504474978887199,0.461900737559678,0.542833948796154,LSC17,TRUE,TRUE,TRUE,TRUE,384,384
GSE227903,1216_R,Relapse,LMPP_GMP,TRUE,2436,2436,509,0.208949096880131,,,,0.000768925538837549,-0.0161379935988117,-0.0217311610144913,0.00503692508491034,0.426638517077623,0.425293457274292,0.431730717944062,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_R,Relapse,Megakaryocyte,TRUE,3,3,2,0.666666666666667,,,,0.000476924275172256,0.172668258085262,0.148974702564907,0.184515035845439,0.58216687045863,0.624786698884834,0.560856956245528,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_R,Relapse,Mono_DC,TRUE,764,764,139,0.181937172774869,,,,0.000823055749840226,0.0161957539518176,0.0178832419110148,0.00860812823600279,0.230095452922668,0.234791931503708,0.208978193115835,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1216_R,Relapse,T_NK,TRUE,623,623,20,0.0321027287319422,,,,0.000745002905256829,0.0126466452486508,0.0118117562618311,0.0378185482012664,0.0592915991584448,0.0553763097781266,0.177337573975039,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_Dg,Diagnosis,B_Plasma,TRUE,41,41,10,0.24390243902439,,,,0.000935235332623622,0.0269322150573526,0.0264498630259729,0.0284275063546296,0.143189297057901,0.127283772504975,0.192496423171969,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_Dg,Diagnosis,Erythroid,TRUE,98,98,22,0.224489795918367,,,,0.000918123352528944,0.00428251375939722,0.0106618173583727,-0.0177550804916089,0.353730718434087,0.355716719514216,0.346869987430005,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_Dg,Diagnosis,HSC_MPP,TRUE,369,369,155,0.420054200542005,369,199,0.53929539295393,0.000630236211739116,0.0758525651141213,0.0685955778795436,0.0858718894250867,0.352679616845195,0.359110412880558,0.343800969415726,LSC17,TRUE,TRUE,TRUE,TRUE,369,369
GSE227903,1886_Dg,Diagnosis,LMPP_GMP,TRUE,477,477,225,0.471698113207547,,,,0.000868461503240891,0.0226710155066761,0.0249943236437885,0.0200689103931102,0.422734781332482,0.437102099889121,0.406643384549046,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_Dg,Diagnosis,Megakaryocyte,TRUE,9,9,3,0.333333333333333,,,,0.00113000037486805,0.0896431010379604,0.0665419049258129,0.135845493262255,0.400285681982557,0.414218965548327,0.372419114851017,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_Dg,Diagnosis,Mono_DC,TRUE,1257,1257,717,0.570405727923628,,,,0.00123764180951734,0.0354957465236414,0.0363159604551444,0.0348780121819236,0.121892929771746,0.128357465341513,0.117024241894934,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_Dg,Diagnosis,T_NK,TRUE,91,91,30,0.32967032967033,,,,0.00112470470920479,0.0208416497918271,0.020428008919599,0.0216827195653575,0.123544156242995,0.125060549470275,0.120460823347526,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_MRD,Post_treatment_unspecified,B_Plasma,TRUE,16,16,2,0.125,,,,0.000787368186301754,0.0470812879920547,0.0386593847362844,0.106034610782447,0.258428723292094,0.240531955375263,0.383706098709907,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_MRD,Post_treatment_unspecified,Erythroid,TRUE,22,22,0,0,,,,0.000280249572353521,0.0511655836215861,0.0511655836215861,,0.449259068563406,0.449259068563406,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_MRD,Post_treatment_unspecified,HSC_MPP,TRUE,44,44,0,0,44,12,0.272727272727273,0.000398614493125479,0.117340405776425,0.117340405776425,,0.556357414160094,0.556357414160094,,LSC17,TRUE,TRUE,TRUE,TRUE,44,44
GSE227903,1886_MRD,Post_treatment_unspecified,LMPP_GMP,TRUE,157,157,5,0.0318471337579618,,,,0.000471863957791611,0.0163296916174592,0.0175724092397032,-0.0214489240987572,0.514627382514064,0.518359796114884,0.401162009049152,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_MRD,Post_treatment_unspecified,Megakaryocyte,TRUE,7,7,2,0.285714285714286,,,,0.00139319947877776,0.0413929649005654,0.0451768834726749,0.0319331684702918,0.115995853484251,0.115012355287313,0.118454598976598,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_MRD,Post_treatment_unspecified,Mono_DC,TRUE,2149,2149,246,0.11447184737087,,,,0.00112194381849125,0.0187926214360922,0.0190068225361876,0.0171356104869802,0.120014337034019,0.120626298439012,0.115280342913278,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_MRD,Post_treatment_unspecified,T_NK,TRUE,296,296,5,0.0168918918918919,,,,0.000796142608267271,0.00884056875233986,0.00824312852392706,0.0436115900459643,0.0632085589726312,0.0630004635106492,0.0753197148599849,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_R,Relapse,B_Plasma,TRUE,71,71,49,0.690140845070423,,,,0.00124490318228546,0.0353910221236168,0.0435982640038007,0.0317061380141465,0.215213816868572,0.178678204268703,0.231617561301166,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_R,Relapse,Erythroid,TRUE,26,26,2,0.0769230769230769,,,,0.000499303132450409,0.0970996464589061,0.100888551450649,0.0516327865579918,0.400043261342882,0.404188840530368,0.350296311093055,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_R,Relapse,HSC_MPP,TRUE,204,204,4,0.0196078431372549,204,137,0.67156862745098,0.000367554766877103,0.153583062711538,0.155015676907792,0.0819523528988566,0.476843546566305,0.480134737128145,0.312284018474311,LSC17,TRUE,TRUE,TRUE,TRUE,204,204
GSE227903,1886_R,Relapse,LMPP_GMP,TRUE,505,505,11,0.0217821782178218,,,,0.000364535157020129,0.0734309676374828,0.0739513950202396,0.050059046993677,0.446360139529886,0.447576008638491,0.391756563197982,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_R,Relapse,Megakaryocyte,TRUE,16,16,0,0,,,,0.000689460083560191,0.139172088300647,0.139172088300647,,0.411994764776459,0.411994764776459,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_R,Relapse,Mono_DC,TRUE,62,62,24,0.387096774193548,,,,0.000891079668334731,0.0593889493786909,0.0812528528673109,0.024771102188376,0.17423902780281,0.221113961016329,0.10002038354807,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,1886_R,Relapse,T_NK,TRUE,103,103,55,0.533980582524272,,,,0.00114237340938411,0.0211816367691775,0.021490190531367,0.0209123534858121,0.0373104324546454,0.0396353257914873,0.0352814346334015,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_Dg,Diagnosis,B_Plasma,TRUE,15,15,15,1,,,,0.000631554933834828,0.150826430623228,,0.150826430623228,0.509952261204637,,0.509952261204637,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_Dg,Diagnosis,Erythroid,TRUE,3,3,3,1,,,,0.000457376086240587,0.0736633367098083,,0.0736633367098083,0.438777436423021,,0.438777436423021,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_Dg,Diagnosis,HSC_MPP,TRUE,218,218,184,0.844036697247707,218,212,0.972477064220184,0.000441859080498474,0.142081208155476,0.118591275582252,0.146421739174441,0.558320155400977,0.551493066834237,0.559581682636136,LSC17,TRUE,TRUE,TRUE,TRUE,218,218
GSE227903,3853_Dg,Diagnosis,LMPP_GMP,TRUE,769,769,538,0.699609882964889,,,,0.000419357272078562,0.111462357341608,0.0967366503349852,0.117785105145567,0.509334023657763,0.504932172106314,0.511224037985616,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_Dg,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_Dg,Diagnosis,Mono_DC,TRUE,112,112,104,0.928571428571429,,,,0.000644898463279111,0.0500750464312713,0.0579423805109785,0.0494698668866784,0.341630378462222,0.348099138345563,0.341132781548119,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_Dg,Diagnosis,T_NK,TRUE,6,6,4,0.666666666666667,,,,0.000457434910375846,0.0839412954252051,0.103255632763311,0.0742841267561524,0.512601996690167,0.534041021010251,0.501882484530125,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_R,Relapse,B_Plasma,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_R,Relapse,Erythroid,TRUE,1,1,0,0,,,,0.000302881870910029,0.0144414031001353,0.0144414031001353,,0.462606018533422,0.462606018533422,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_R,Relapse,HSC_MPP,TRUE,78,78,0,0,78,66,0.846153846153846,0.000339188151146173,0.146151888812973,0.146151888812973,,0.555415589932,0.555415589932,,LSC17,TRUE,TRUE,TRUE,TRUE,78,78
GSE227903,3853_R,Relapse,LMPP_GMP,TRUE,296,296,0,0,,,,0.000264858806300363,0.114096356416995,0.114096356416995,,0.517630275984152,0.517630275984152,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_R,Relapse,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_R,Relapse,Mono_DC,TRUE,55,55,0,0,,,,0.000383206116943491,0.0619964151278181,0.0619964151278181,,0.383622943230876,0.383622943230876,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3853_R,Relapse,T_NK,TRUE,10,10,0,0,,,,0.000485959872743189,0.107894028671982,0.107894028671982,,0.455072819893596,0.455072819893596,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_Dg,Diagnosis,B_Plasma,TRUE,25,25,0,0,,,,0.00112413763147549,0.0146314093582723,0.0146314093582723,,0.121396529137756,0.121396529137756,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_Dg,Diagnosis,Erythroid,TRUE,213,213,45,0.211267605633803,,,,0.00115947293711834,0.00869237134423322,0.00694919926368292,0.0152002137782877,0.431606121174556,0.442524035078959,0.390845909264785,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_Dg,Diagnosis,HSC_MPP,TRUE,529,529,61,0.11531190926276,529,21,0.0396975425330813,0.00102813173274832,0.0620604527839213,0.0634148426604471,0.0516693960263138,0.522987220105322,0.526449818266177,0.496421712904009,LSC17,TRUE,TRUE,TRUE,TRUE,529,529
GSE227903,3904_Dg,Diagnosis,LMPP_GMP,TRUE,1553,1553,84,0.0540888602704443,,,,0.000809031520138506,0.0563328485329782,0.0573765274614291,0.0380808920342358,0.489696062333637,0.493244283445019,0.42764443361196,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_Dg,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_Dg,Diagnosis,Mono_DC,TRUE,73,73,14,0.191780821917808,,,,0.00132971875167985,0.016481998354595,0.0202958303280509,0.000409420752173649,0.213654106653766,0.215550286904907,0.205663061309669,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_Dg,Diagnosis,T_NK,TRUE,115,115,11,0.0956521739130435,,,,0.00103283045640067,0.0248642394326784,0.0139616531014413,0.127943237473466,0.101945189033162,0.0927916600719637,0.188487644666307,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_MRD,Post_treatment_unspecified,B_Plasma,TRUE,27,27,4,0.148148148148148,,,,0.00108168905460449,0.0580401476545057,0.0611164230119866,0.0403515643489909,0.393222838732692,0.403536529787591,0.333919115167022,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_MRD,Post_treatment_unspecified,Erythroid,TRUE,23,23,0,0,,,,0.000381292057254062,0.0573633715187943,0.0573633715187943,,0.399473608945037,0.399473608945037,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_MRD,Post_treatment_unspecified,HSC_MPP,TRUE,48,48,1,0.0208333333333333,48,27,0.5625,0.000444019917953803,0.138578671855121,0.140594108681117,0.0438531410333028,0.591490844282759,0.591948410472123,0.569985233382647,LSC17,TRUE,TRUE,TRUE,TRUE,48,48
GSE227903,3904_MRD,Post_treatment_unspecified,LMPP_GMP,TRUE,237,237,4,0.0168776371308017,,,,0.00038669613969077,0.0206152518061042,0.021117590875269,-0.00864599897274922,0.503142105374564,0.504619099099865,0.417107220875789,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_MRD,Post_treatment_unspecified,Megakaryocyte,TRUE,2,2,0,0,,,,0.00019914031222007,0.0597196123004508,0.0597196123004508,,0.394241009005734,0.394241009005734,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_MRD,Post_treatment_unspecified,Mono_DC,TRUE,1695,1695,128,0.0755162241887906,,,,0.000960358123237132,0.0133897854451203,0.013656493160464,0.0101246995861864,0.194912167605021,0.196460392063289,0.17595851349482,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_MRD,Post_treatment_unspecified,T_NK,TRUE,123,123,3,0.024390243902439,,,,0.000774581834059977,0.00682008070363545,0.00607648794551845,0.0365637910283153,0.118235554438091,0.118409001415761,0.111297675331271,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_R,Relapse,B_Plasma,TRUE,18,18,8,0.444444444444444,,,,0.001475717481973,0.0520928824992471,0.0669213010200862,0.0335573593481982,0.320627887834321,0.324682656927985,0.315559426467241,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_R,Relapse,Erythroid,TRUE,1258,1258,18,0.014308426073132,,,,0.000695050521346374,0.0175848877003767,0.0172121861216955,0.0432598853428593,0.412625487587443,0.412708184266199,0.406928605273148,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_R,Relapse,HSC_MPP,TRUE,637,637,20,0.0313971742543171,637,27,0.0423861852433281,0.00066620089928948,0.0564284699735839,0.0578182743792546,0.0135530040586435,0.465559223314428,0.466457377902239,0.437851154280462,LSC17,TRUE,TRUE,TRUE,TRUE,637,637
GSE227903,3904_R,Relapse,LMPP_GMP,TRUE,5394,5394,103,0.0190952910641453,,,,0.000597058967564921,0.0292271903843966,0.0297279368514123,0.00350437915158001,0.425792211103533,0.426386556423671,0.395261326745736,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_R,Relapse,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_R,Relapse,Mono_DC,TRUE,93,93,8,0.0860215053763441,,,,0.00096766666702324,0.0232283532322745,0.0237911940195556,0.0172481698674129,0.330020625682004,0.335914396672108,0.267399308912143,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,3904_R,Relapse,T_NK,TRUE,205,205,32,0.15609756097561,,,,0.0011135649617024,0.015277820992785,0.0137778380605907,0.02338710371996,0.209532046427888,0.229667614288208,0.100674132683034,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_Dg,Diagnosis,B_Plasma,TRUE,274,274,19,0.0693430656934307,,,,0.000905091044370947,0.0175585008626371,0.018068411029699,0.0107149696731223,0.282911979192463,0.286048902031264,0.240811172671714,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_Dg,Diagnosis,Erythroid,TRUE,82,82,4,0.0487804878048781,,,,0.000336890952080513,0.0469001377616602,0.0501200498505209,-0.0158881479711224,0.375002170935037,0.37940159942823,0.289213315317773,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_Dg,Diagnosis,HSC_MPP,TRUE,78,78,1,0.0128205128205128,78,26,0.333333333333333,0.00028367583127975,0.100389984433065,0.101693750464664,0,0.527572775188081,0.532597439876707,0.140673594163842,LSC17,TRUE,TRUE,TRUE,TRUE,78,78
GSE227903,40389_Dg,Diagnosis,LMPP_GMP,TRUE,353,353,9,0.0254957507082153,,,,0.000411781336948688,0.0210195603620724,0.0220764251671784,-0.0193761610775352,0.496675309383309,0.499483860032099,0.389326262362909,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_Dg,Diagnosis,Megakaryocyte,TRUE,8,8,0,0,,,,0.000561658721194988,0.12429836178094,0.12429836178094,,0.350353726724114,0.350353726724114,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_Dg,Diagnosis,Mono_DC,TRUE,1516,1516,355,0.234168865435356,,,,0.00125678736329253,0.010671147577143,0.0114551555995515,0.00810711007287191,0.141026651659013,0.140786223749111,0.14181295251365,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_Dg,Diagnosis,T_NK,TRUE,408,408,8,0.0196078431372549,,,,0.00106419490091154,0.0120150204755045,0.0121156420200109,0.00698394325018446,0.0217410598075338,0.0214484771256106,0.0363701939036936,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_MRD,Post_treatment_unspecified,B_Plasma,TRUE,70,70,3,0.0428571428571429,,,,0.00077475508124993,0.06882467018718,0.0722213653982267,-0.00703485619286477,0.319300749901566,0.323749947365304,0.219935339878077,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_MRD,Post_treatment_unspecified,Erythroid,TRUE,8,8,3,0.375,,,,0.0013916199786359,0.0384249371031653,0.0303566760769786,0.0518720388134765,0.136916812354677,0.168715515054754,0.0839189745212156,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_MRD,Post_treatment_unspecified,HSC_MPP,TRUE,19,19,0,0,19,12,0.631578947368421,0.000135641219040794,0.157631931057842,0.157631931057842,,0.562159184405837,0.562159184405837,,LSC17,TRUE,TRUE,TRUE,TRUE,19,19
GSE227903,40389_MRD,Post_treatment_unspecified,LMPP_GMP,TRUE,110,110,4,0.0363636363636364,,,,0.000276741612194579,0.0569264205390507,0.0584416510990363,0.0167728106994317,0.513523075814617,0.517763816026583,0.401143460197507,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_MRD,Post_treatment_unspecified,Megakaryocyte,TRUE,1,1,1,1,,,,0.00174423054690987,0.0124603232373274,,0.0124603232373274,0.118298452585126,,0.118298452585126,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_MRD,Post_treatment_unspecified,Mono_DC,TRUE,1022,1022,88,0.086105675146771,,,,0.000733207077659474,0.023412420982191,0.0248204300284248,0.00846832496875562,0.207465967616083,0.212487401264962,0.154170296842757,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_MRD,Post_treatment_unspecified,T_NK,TRUE,2118,2118,62,0.0292728989612842,,,,0.000716024472697033,0.0203112684982371,0.019386675424395,0.0509719678501613,0.0616102154526879,0.0619335028100419,0.0508895895378526,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_R,Relapse,B_Plasma,TRUE,36,36,4,0.111111111111111,,,,0.000480015718816629,0.0147093783799842,0.0165480506774823,0,0.134350320072903,0.134555529909084,0.132708641383455,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_R,Relapse,Erythroid,TRUE,55,55,4,0.0727272727272727,,,,0.000417797517284638,0.0135724192827791,0.0180000698756102,-0.0428801257758173,0.378036935732118,0.379094132283593,0.36455767970081,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_R,Relapse,HSC_MPP,TRUE,88,88,2,0.0227272727272727,88,36,0.409090909090909,0.000315265270114187,0.0536124377907013,0.0534375725363645,0.061131643727184,0.428252555592863,0.429961005655172,0.354789202913576,LSC17,TRUE,TRUE,TRUE,TRUE,88,88
GSE227903,40389_R,Relapse,LMPP_GMP,TRUE,324,324,15,0.0462962962962963,,,,0.000270216451685771,0.0308368106510724,0.0317617291720898,0.0117834891181151,0.463945416354193,0.469860194555517,0.342100985406928,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_R,Relapse,Megakaryocyte,TRUE,8,8,2,0.25,,,,0.000543577010896838,0.185001788319475,0.150431106318941,0.288713834321077,0.368629463138761,0.389439230777233,0.306200160223348,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_R,Relapse,Mono_DC,TRUE,1054,1054,230,0.218216318785579,,,,0.000764680122789369,0.011987278016581,0.0138076038005281,0.00546576303409241,0.227867733940375,0.243071461920973,0.173398725870756,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,40389_R,Relapse,T_NK,TRUE,3046,3046,61,0.0200262639527249,,,,0.000566473046919667,0.0151492982880801,0.0150794614718773,0.0185667228186579,0.066913667257337,0.0661277241083847,0.105373344300328,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,4978_Dg,Diagnosis,B_Plasma,TRUE,12,12,0,0,,,,0.00119710430759574,0.0167213778567648,0.0167213778567648,,0.110608378366729,0.110608378366729,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,4978_Dg,Diagnosis,Erythroid,TRUE,50,50,5,0.1,,,,0.00096479774557022,-0.00707081755521855,-0.00550998317126619,-0.0211183270107898,0.415248391460136,0.416669609563868,0.402457428526548,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,4978_Dg,Diagnosis,HSC_MPP,TRUE,324,324,10,0.0308641975308642,324,275,0.848765432098766,0.000652639572385012,0.0904588658269696,0.0899140552329386,0.107565918479544,0.534827610300214,0.538427596330061,0.421788048963012,LSC17,TRUE,TRUE,TRUE,TRUE,324,324
GSE227903,4978_Dg,Diagnosis,LMPP_GMP,TRUE,1500,1500,22,0.0146666666666667,,,,0.000572939752421045,0.0421033013282115,0.0426205233520105,0.00735538536571355,0.509588742764972,0.51044172349776,0.452283946262251,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
