dataset,sample,node,status,masked_by,abundance_unreliable,n_cells
GSE185991,GSM6412451_M88,Megakaryocyte,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412451_M88,Mono_DC,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412451_M88,Stromal,NA_technical,LIN_DEPLETED+STROMAL_NO_EVIDENCE,FALSE,
GSE185991,GSM6412451_M88,T_NK,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412452_M89,B_Plasma,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412452_M89,Erythroid,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412452_M89,HSC_MPP,present,,FALSE,
GSE185991,GSM6412452_M89,LMPP_GMP,present,,FALSE,
GSE185991,GSM6412452_M89,Megakaryocyte,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412452_M89,Mono_DC,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412452_M89,Stromal,NA_technical,LIN_DEPLETED+STROMAL_NO_EVIDENCE,FALSE,
GSE185991,GSM6412452_M89,T_NK,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412453_M92,B_Plasma,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412453_M92,Erythroid,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412453_M92,HSC_MPP,present,,FALSE,
GSE185991,GSM6412453_M92,LMPP_GMP,present,,FALSE,
GSE185991,GSM6412453_M92,Megakaryocyte,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412453_M92,Mono_DC,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412453_M92,Stromal,NA_technical,LIN_DEPLETED+STROMAL_NO_EVIDENCE,FALSE,
GSE185991,GSM6412453_M92,T_NK,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412454_M93,B_Plasma,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412454_M93,Erythroid,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412454_M93,HSC_MPP,present,,FALSE,
GSE185991,GSM6412454_M93,LMPP_GMP,present,,FALSE,
GSE185991,GSM6412454_M93,Megakaryocyte,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412454_M93,Mono_DC,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412454_M93,Stromal,NA_technical,LIN_DEPLETED+STROMAL_NO_EVIDENCE,FALSE,
GSE185991,GSM6412454_M93,T_NK,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412455_M95,B_Plasma,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412455_M95,Erythroid,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412455_M95,HSC_MPP,present,,FALSE,
GSE185991,GSM6412455_M95,LMPP_GMP,present,,FALSE,
GSE185991,GSM6412455_M95,Megakaryocyte,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412455_M95,Mono_DC,NA_technical,LIN_DEPLETED,FALSE,
GSE185991,GSM6412455_M95,Stromal,NA_technical,LIN_DEPLETED+STROMAL_NO_EVIDENCE,FALSE,
GSE185991,GSM6412455_M95,T_NK,NA_technical,LIN_DEPLETED,FALSE,
GSE201966,GSM6085176_AML01M4_CR,B_Plasma,present,,FALSE,
GSE201966,GSM6085176_AML01M4_CR,Erythroid,present,,FALSE,
GSE201966,GSM6085176_AML01M4_CR,HSC_MPP,present,,FALSE,
GSE201966,GSM6085176_AML01M4_CR,LMPP_GMP,present,,FALSE,
GSE201966,GSM6085176_AML01M4_CR,Megakaryocyte,present,,FALSE,
GSE201966,GSM6085176_AML01M4_CR,Mono_DC,present,,FALSE,
GSE201966,GSM6085176_AML01M4_CR,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE201966,GSM6085176_AML01M4_CR,T_NK,present,,FALSE,
GSE201966,GSM6085177_AML01M4_P,B_Plasma,present,,FALSE,
GSE201966,GSM6085177_AML01M4_P,Erythroid,present,,FALSE,
GSE201966,GSM6085177_AML01M4_P,HSC_MPP,present,,FALSE,
GSE201966,GSM6085177_AML01M4_P,LMPP_GMP,present,,FALSE,
GSE201966,GSM6085177_AML01M4_P,Megakaryocyte,present,,FALSE,
GSE201966,GSM6085177_AML01M4_P,Mono_DC,present,,FALSE,
GSE201966,GSM6085177_AML01M4_P,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE201966,GSM6085177_AML01M4_P,T_NK,present,,FALSE,
GSE201966,GSM6085178_AML01M4_RE,B_Plasma,present,,FALSE,
GSE201966,GSM6085178_AML01M4_RE,Erythroid,present,,FALSE,
GSE201966,GSM6085178_AML01M4_RE,HSC_MPP,present,,FALSE,
GSE201966,GSM6085178_AML01M4_RE,LMPP_GMP,present,,FALSE,
GSE201966,GSM6085178_AML01M4_RE,Megakaryocyte,present,,FALSE,
GSE201966,GSM6085178_AML01M4_RE,Mono_DC,present,,FALSE,
GSE201966,GSM6085178_AML01M4_RE,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE201966,GSM6085178_AML01M4_RE,T_NK,present,,FALSE,
GSE201966,GSM6085179_AML02M5_P,B_Plasma,present,,FALSE,
GSE201966,GSM6085179_AML02M5_P,Erythroid,present,,FALSE,
GSE201966,GSM6085179_AML02M5_P,HSC_MPP,present,,FALSE,
GSE201966,GSM6085179_AML02M5_P,LMPP_GMP,present,,FALSE,
GSE201966,GSM6085179_AML02M5_P,Megakaryocyte,present,,FALSE,
GSE201966,GSM6085179_AML02M5_P,Mono_DC,present,,FALSE,
GSE201966,GSM6085179_AML02M5_P,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE201966,GSM6085179_AML02M5_P,T_NK,present,,FALSE,
GSE201966,GSM6085180_AML02M5_RE,B_Plasma,present,,FALSE,
GSE201966,GSM6085180_AML02M5_RE,Erythroid,present,,FALSE,
GSE201966,GSM6085180_AML02M5_RE,HSC_MPP,present,,FALSE,
GSE201966,GSM6085180_AML02M5_RE,LMPP_GMP,present,,FALSE,
GSE201966,GSM6085180_AML02M5_RE,Megakaryocyte,present,,FALSE,
GSE201966,GSM6085180_AML02M5_RE,Mono_DC,present,,FALSE,
GSE201966,GSM6085180_AML02M5_RE,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE201966,GSM6085180_AML02M5_RE,T_NK,present,,FALSE,
GSE201966,GSM6085181_AML03M5_P,B_Plasma,present,,FALSE,
GSE201966,GSM6085181_AML03M5_P,Erythroid,present,,FALSE,
GSE201966,GSM6085181_AML03M5_P,HSC_MPP,present,,FALSE,
GSE201966,GSM6085181_AML03M5_P,LMPP_GMP,present,,FALSE,
GSE201966,GSM6085181_AML03M5_P,Megakaryocyte,present,,FALSE,
GSE201966,GSM6085181_AML03M5_P,Mono_DC,present,,FALSE,
GSE201966,GSM6085181_AML03M5_P,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE201966,GSM6085181_AML03M5_P,T_NK,present,,FALSE,
GSE201966,GSM6085182_AML03M5_RE,B_Plasma,present,,FALSE,
GSE201966,GSM6085182_AML03M5_RE,Erythroid,present,,FALSE,
GSE201966,GSM6085182_AML03M5_RE,HSC_MPP,present,,FALSE,
GSE201966,GSM6085182_AML03M5_RE,LMPP_GMP,present,,FALSE,
GSE201966,GSM6085182_AML03M5_RE,Megakaryocyte,present,,FALSE,
GSE201966,GSM6085182_AML03M5_RE,Mono_DC,present,,FALSE,
GSE201966,GSM6085182_AML03M5_RE,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE201966,GSM6085182_AML03M5_RE,T_NK,present,,FALSE,
GSE207356,GSM6284912_TS173_04_Sample_D,B_Plasma,present,,FALSE,
GSE207356,GSM6284912_TS173_04_Sample_D,Erythroid,NA_technical,PB,FALSE,
GSE207356,GSM6284912_TS173_04_Sample_D,HSC_MPP,present,,FALSE,
GSE207356,GSM6284912_TS173_04_Sample_D,LMPP_GMP,present,,FALSE,
GSE207356,GSM6284912_TS173_04_Sample_D,Megakaryocyte,NA_technical,PB,FALSE,
GSE207356,GSM6284912_TS173_04_Sample_D,Mono_DC,present,,FALSE,
GSE207356,GSM6284912_TS173_04_Sample_D,Stromal,NA_technical,PB+STROMAL_NO_EVIDENCE,FALSE,
GSE207356,GSM6284912_TS173_04_Sample_D,T_NK,present,,FALSE,
GSE207356,GSM6284913_TS173_05_Sample_E,B_Plasma,present,,FALSE,
GSE207356,GSM6284913_TS173_05_Sample_E,Erythroid,present,,FALSE,
GSE207356,GSM6284913_TS173_05_Sample_E,HSC_MPP,present,,FALSE,
GSE207356,GSM6284913_TS173_05_Sample_E,LMPP_GMP,present,,FALSE,
GSE207356,GSM6284913_TS173_05_Sample_E,Megakaryocyte,present,,FALSE,
GSE207356,GSM6284913_TS173_05_Sample_E,Mono_DC,present,,FALSE,
GSE207356,GSM6284913_TS173_05_Sample_E,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE207356,GSM6284913_TS173_05_Sample_E,T_NK,present,,FALSE,
GSE207356,GSM6284914_TS173_06_Sample_F,B_Plasma,present,,FALSE,
GSE207356,GSM6284914_TS173_06_Sample_F,Erythroid,present,,FALSE,
GSE207356,GSM6284914_TS173_06_Sample_F,HSC_MPP,present,,FALSE,
GSE207356,GSM6284914_TS173_06_Sample_F,LMPP_GMP,present,,FALSE,
GSE207356,GSM6284914_TS173_06_Sample_F,Megakaryocyte,present,,FALSE,
GSE207356,GSM6284914_TS173_06_Sample_F,Mono_DC,present,,FALSE,
GSE207356,GSM6284914_TS173_06_Sample_F,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE207356,GSM6284914_TS173_06_Sample_F,T_NK,present,,FALSE,
GSE227903,1216_Dg,B_Plasma,present,,FALSE,
GSE227903,1216_Dg,Erythroid,present,,FALSE,
GSE227903,1216_Dg,HSC_MPP,present,,FALSE,
GSE227903,1216_Dg,LMPP_GMP,present,,FALSE,
GSE227903,1216_Dg,Megakaryocyte,present,,FALSE,
GSE227903,1216_Dg,Mono_DC,present,,FALSE,
GSE227903,1216_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,1216_Dg,T_NK,present,,FALSE,
GSE227903,1216_MRD,B_Plasma,present,,FALSE,
GSE227903,1216_MRD,Erythroid,present,,FALSE,
GSE227903,1216_MRD,HSC_MPP,present,,FALSE,
GSE227903,1216_MRD,LMPP_GMP,present,,FALSE,
GSE227903,1216_MRD,Megakaryocyte,present,,FALSE,
GSE227903,1216_MRD,Mono_DC,present,,FALSE,
GSE227903,1216_MRD,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,1216_MRD,T_NK,present,,FALSE,
GSE227903,1216_R,B_Plasma,present,,FALSE,
GSE227903,1216_R,Erythroid,present,,FALSE,
GSE227903,1216_R,HSC_MPP,present,,FALSE,
GSE227903,1216_R,LMPP_GMP,present,,FALSE,
GSE227903,1216_R,Megakaryocyte,present,,FALSE,
GSE227903,1216_R,Mono_DC,present,,FALSE,
GSE227903,1216_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,1216_R,T_NK,present,,FALSE,
GSE227903,1886_Dg,B_Plasma,present,,FALSE,
GSE227903,1886_Dg,Erythroid,present,,FALSE,
GSE227903,1886_Dg,HSC_MPP,present,,FALSE,
GSE227903,1886_Dg,LMPP_GMP,present,,FALSE,
GSE227903,1886_Dg,Megakaryocyte,present,,FALSE,
GSE227903,1886_Dg,Mono_DC,present,,FALSE,
GSE227903,1886_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,1886_Dg,T_NK,present,,FALSE,
GSE227903,1886_MRD,B_Plasma,present,,FALSE,
GSE227903,1886_MRD,Erythroid,present,,FALSE,
GSE227903,1886_MRD,HSC_MPP,present,,FALSE,
GSE227903,1886_MRD,LMPP_GMP,present,,FALSE,
GSE227903,1886_MRD,Megakaryocyte,present,,FALSE,
GSE227903,1886_MRD,Mono_DC,present,,FALSE,
GSE227903,1886_MRD,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,1886_MRD,T_NK,present,,FALSE,
GSE227903,1886_R,B_Plasma,present,,FALSE,
GSE227903,1886_R,Erythroid,present,,FALSE,
GSE227903,1886_R,HSC_MPP,present,,FALSE,
GSE227903,1886_R,LMPP_GMP,present,,FALSE,
GSE227903,1886_R,Megakaryocyte,present,,FALSE,
GSE227903,1886_R,Mono_DC,present,,FALSE,
GSE227903,1886_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,1886_R,T_NK,present,,FALSE,
GSE227903,3822_Dg,B_Plasma,present,,FALSE,
GSE227903,3822_Dg,Erythroid,present,,FALSE,
GSE227903,3822_Dg,HSC_MPP,present,,FALSE,
GSE227903,3822_Dg,LMPP_GMP,present,,FALSE,
GSE227903,3822_Dg,Megakaryocyte,present,,FALSE,
GSE227903,3822_Dg,Mono_DC,present,,FALSE,
GSE227903,3822_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,3822_Dg,T_NK,present,,FALSE,
GSE227903,3822_R,B_Plasma,present,,FALSE,
GSE227903,3822_R,Erythroid,present,,FALSE,
GSE227903,3822_R,HSC_MPP,present,,FALSE,
GSE227903,3822_R,LMPP_GMP,present,,FALSE,
GSE227903,3822_R,Megakaryocyte,present,,FALSE,
GSE227903,3822_R,Mono_DC,present,,FALSE,
GSE227903,3822_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,3822_R,T_NK,present,,FALSE,
GSE227903,3853_Dg,B_Plasma,present,,FALSE,
GSE227903,3853_Dg,Erythroid,present,,FALSE,
GSE227903,3853_Dg,HSC_MPP,present,,FALSE,
GSE227903,3853_Dg,LMPP_GMP,present,,FALSE,
GSE227903,3853_Dg,Megakaryocyte,present,,FALSE,
GSE227903,3853_Dg,Mono_DC,present,,FALSE,
GSE227903,3853_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,3853_Dg,T_NK,present,,FALSE,
GSE227903,3853_R,B_Plasma,present,,FALSE,
GSE227903,3853_R,Erythroid,present,,FALSE,
GSE227903,3853_R,HSC_MPP,present,,FALSE,
GSE227903,3853_R,LMPP_GMP,present,,FALSE,
GSE227903,3853_R,Megakaryocyte,present,,FALSE,
GSE227903,3853_R,Mono_DC,present,,FALSE,
GSE227903,3853_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,3853_R,T_NK,present,,FALSE,
GSE227903,3904_Dg,B_Plasma,present,,FALSE,
GSE227903,3904_Dg,Erythroid,present,,FALSE,
GSE227903,3904_Dg,HSC_MPP,present,,FALSE,
GSE227903,3904_Dg,LMPP_GMP,present,,FALSE,
GSE227903,3904_Dg,Megakaryocyte,present,,FALSE,
GSE227903,3904_Dg,Mono_DC,present,,FALSE,
GSE227903,3904_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,3904_Dg,T_NK,present,,FALSE,
GSE227903,3904_MRD,B_Plasma,present,,FALSE,
GSE227903,3904_MRD,Erythroid,present,,FALSE,
GSE227903,3904_MRD,HSC_MPP,present,,FALSE,
GSE227903,3904_MRD,LMPP_GMP,present,,FALSE,
GSE227903,3904_MRD,Megakaryocyte,present,,FALSE,
GSE227903,3904_MRD,Mono_DC,present,,FALSE,
GSE227903,3904_MRD,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,3904_MRD,T_NK,present,,FALSE,
GSE227903,3904_R,B_Plasma,present,,FALSE,
GSE227903,3904_R,Erythroid,present,,FALSE,
GSE227903,3904_R,HSC_MPP,present,,FALSE,
GSE227903,3904_R,LMPP_GMP,present,,FALSE,
GSE227903,3904_R,Megakaryocyte,present,,FALSE,
GSE227903,3904_R,Mono_DC,present,,FALSE,
GSE227903,3904_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,3904_R,T_NK,present,,FALSE,
GSE227903,40389_Dg,B_Plasma,present,,FALSE,
GSE227903,40389_Dg,Erythroid,present,,FALSE,
GSE227903,40389_Dg,HSC_MPP,present,,FALSE,
GSE227903,40389_Dg,LMPP_GMP,present,,FALSE,
GSE227903,40389_Dg,Megakaryocyte,present,,FALSE,
GSE227903,40389_Dg,Mono_DC,present,,FALSE,
GSE227903,40389_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,40389_Dg,T_NK,present,,FALSE,
GSE227903,40389_MRD,B_Plasma,present,,FALSE,
GSE227903,40389_MRD,Erythroid,present,,FALSE,
GSE227903,40389_MRD,HSC_MPP,present,,FALSE,
GSE227903,40389_MRD,LMPP_GMP,present,,FALSE,
GSE227903,40389_MRD,Megakaryocyte,present,,FALSE,
GSE227903,40389_MRD,Mono_DC,present,,FALSE,
GSE227903,40389_MRD,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,40389_MRD,T_NK,present,,FALSE,
GSE227903,40389_R,B_Plasma,present,,FALSE,
GSE227903,40389_R,Erythroid,present,,FALSE,
GSE227903,40389_R,HSC_MPP,present,,FALSE,
GSE227903,40389_R,LMPP_GMP,present,,FALSE,
GSE227903,40389_R,Megakaryocyte,present,,FALSE,
GSE227903,40389_R,Mono_DC,present,,FALSE,
GSE227903,40389_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,40389_R,T_NK,present,,FALSE,
GSE227903,4978_Dg,B_Plasma,present,,FALSE,
GSE227903,4978_Dg,Erythroid,present,,FALSE,
GSE227903,4978_Dg,HSC_MPP,present,,FALSE,
GSE227903,4978_Dg,LMPP_GMP,present,,FALSE,
GSE227903,4978_Dg,Megakaryocyte,present,,FALSE,
GSE227903,4978_Dg,Mono_DC,present,,FALSE,
GSE227903,4978_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,4978_Dg,T_NK,present,,FALSE,
GSE227903,4978_MRD,B_Plasma,present,,FALSE,
GSE227903,4978_MRD,Erythroid,present,,FALSE,
GSE227903,4978_MRD,HSC_MPP,present,,FALSE,
GSE227903,4978_MRD,LMPP_GMP,present,,FALSE,
GSE227903,4978_MRD,Megakaryocyte,present,,FALSE,
GSE227903,4978_MRD,Mono_DC,present,,FALSE,
GSE227903,4978_MRD,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,4978_MRD,T_NK,present,,FALSE,
GSE227903,4978_R,B_Plasma,present,,FALSE,
GSE227903,4978_R,Erythroid,present,,FALSE,
GSE227903,4978_R,HSC_MPP,present,,FALSE,
GSE227903,4978_R,LMPP_GMP,present,,FALSE,
GSE227903,4978_R,Megakaryocyte,present,,FALSE,
GSE227903,4978_R,Mono_DC,present,,FALSE,
GSE227903,4978_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,4978_R,T_NK,present,,FALSE,
GSE227903,5143_Dg,B_Plasma,present,,FALSE,
GSE227903,5143_Dg,Erythroid,present,,FALSE,
GSE227903,5143_Dg,HSC_MPP,present,,FALSE,
GSE227903,5143_Dg,LMPP_GMP,present,,FALSE,
GSE227903,5143_Dg,Megakaryocyte,present,,FALSE,
GSE227903,5143_Dg,Mono_DC,present,,FALSE,
GSE227903,5143_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,5143_Dg,T_NK,present,,FALSE,
GSE227903,5143_R,B_Plasma,present,,FALSE,
GSE227903,5143_R,Erythroid,present,,FALSE,
GSE227903,5143_R,HSC_MPP,present,,FALSE,
GSE227903,5143_R,LMPP_GMP,present,,FALSE,
GSE227903,5143_R,Megakaryocyte,present,,FALSE,
GSE227903,5143_R,Mono_DC,present,,FALSE,
GSE227903,5143_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,5143_R,T_NK,present,,FALSE,
GSE227903,5750_Dg,B_Plasma,present,,FALSE,
GSE227903,5750_Dg,Erythroid,present,,FALSE,
GSE227903,5750_Dg,HSC_MPP,present,,FALSE,
GSE227903,5750_Dg,LMPP_GMP,present,,FALSE,
GSE227903,5750_Dg,Megakaryocyte,present,,FALSE,
GSE227903,5750_Dg,Mono_DC,present,,FALSE,
GSE227903,5750_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,5750_Dg,T_NK,present,,FALSE,
GSE227903,5750_MRD,B_Plasma,present,,FALSE,
GSE227903,5750_MRD,Erythroid,present,,FALSE,
GSE227903,5750_MRD,HSC_MPP,present,,FALSE,
GSE227903,5750_MRD,LMPP_GMP,present,,FALSE,
GSE227903,5750_MRD,Megakaryocyte,present,,FALSE,
GSE227903,5750_MRD,Mono_DC,present,,FALSE,
GSE227903,5750_MRD,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,5750_MRD,T_NK,present,,FALSE,
GSE227903,5750_R,B_Plasma,present,,FALSE,
GSE227903,5750_R,Erythroid,present,,FALSE,
GSE227903,5750_R,HSC_MPP,present,,FALSE,
GSE227903,5750_R,LMPP_GMP,present,,FALSE,
GSE227903,5750_R,Megakaryocyte,present,,FALSE,
GSE227903,5750_R,Mono_DC,present,,FALSE,
GSE227903,5750_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,5750_R,T_NK,present,,FALSE,
GSE227903,6323_Dg,B_Plasma,present,,FALSE,
GSE227903,6323_Dg,Erythroid,present,,FALSE,
GSE227903,6323_Dg,HSC_MPP,present,,FALSE,
GSE227903,6323_Dg,LMPP_GMP,present,,FALSE,
GSE227903,6323_Dg,Megakaryocyte,present,,FALSE,
GSE227903,6323_Dg,Mono_DC,present,,FALSE,
GSE227903,6323_Dg,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,6323_Dg,T_NK,present,,FALSE,
GSE227903,6323_MRD,B_Plasma,present,,FALSE,
GSE227903,6323_MRD,Erythroid,present,,FALSE,
GSE227903,6323_MRD,HSC_MPP,present,,FALSE,
GSE227903,6323_MRD,LMPP_GMP,present,,FALSE,
GSE227903,6323_MRD,Megakaryocyte,present,,FALSE,
GSE227903,6323_MRD,Mono_DC,present,,FALSE,
GSE227903,6323_MRD,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,6323_MRD,T_NK,present,,FALSE,
GSE227903,6323_R,B_Plasma,present,,FALSE,
GSE227903,6323_R,Erythroid,present,,FALSE,
GSE227903,6323_R,HSC_MPP,present,,FALSE,
GSE227903,6323_R,LMPP_GMP,present,,FALSE,
GSE227903,6323_R,Megakaryocyte,present,,FALSE,
GSE227903,6323_R,Mono_DC,present,,FALSE,
GSE227903,6323_R,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,6323_R,T_NK,present,,FALSE,
GSE227903,6323_R2,B_Plasma,present,,FALSE,
GSE227903,6323_R2,Erythroid,present,,FALSE,
GSE227903,6323_R2,HSC_MPP,present,,FALSE,
GSE227903,6323_R2,LMPP_GMP,present,,FALSE,
GSE227903,6323_R2,Megakaryocyte,present,,FALSE,
GSE227903,6323_R2,Mono_DC,present,,FALSE,
GSE227903,6323_R2,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE227903,6323_R2,T_NK,present,,FALSE,
GSE239721,PT10A,B_Plasma,present,,FALSE,
GSE239721,PT10A,Erythroid,present,,FALSE,
GSE239721,PT10A,HSC_MPP,present,,FALSE,
GSE239721,PT10A,LMPP_GMP,present,,FALSE,
GSE239721,PT10A,Megakaryocyte,present,,FALSE,
GSE239721,PT10A,Mono_DC,present,,FALSE,
GSE239721,PT10A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT10A,T_NK,present,,FALSE,
GSE239721,PT12A,B_Plasma,present,,FALSE,
GSE239721,PT12A,Erythroid,present,,FALSE,
GSE239721,PT12A,HSC_MPP,present,,FALSE,
GSE239721,PT12A,LMPP_GMP,present,,FALSE,
GSE239721,PT12A,Megakaryocyte,present,,FALSE,
GSE239721,PT12A,Mono_DC,present,,FALSE,
GSE239721,PT12A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT12A,T_NK,present,,FALSE,
GSE239721,PT13A,B_Plasma,present,,FALSE,
GSE239721,PT13A,Erythroid,present,,FALSE,
GSE239721,PT13A,HSC_MPP,present,,FALSE,
GSE239721,PT13A,LMPP_GMP,present,,FALSE,
GSE239721,PT13A,Megakaryocyte,present,,FALSE,
GSE239721,PT13A,Mono_DC,present,,FALSE,
GSE239721,PT13A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT13A,T_NK,present,,FALSE,
GSE239721,PT14A,B_Plasma,present,,FALSE,
GSE239721,PT14A,Erythroid,present,,FALSE,
GSE239721,PT14A,HSC_MPP,present,,FALSE,
GSE239721,PT14A,LMPP_GMP,present,,FALSE,
GSE239721,PT14A,Megakaryocyte,present,,FALSE,
GSE239721,PT14A,Mono_DC,present,,FALSE,
GSE239721,PT14A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT14A,T_NK,present,,FALSE,
GSE239721,PT15A,B_Plasma,present,,FALSE,
GSE239721,PT15A,Erythroid,present,,FALSE,
GSE239721,PT15A,HSC_MPP,present,,FALSE,
GSE239721,PT15A,LMPP_GMP,present,,FALSE,
GSE239721,PT15A,Megakaryocyte,present,,FALSE,
GSE239721,PT15A,Mono_DC,present,,FALSE,
GSE239721,PT15A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT15A,T_NK,present,,FALSE,
GSE239721,PT16A,B_Plasma,present,,FALSE,
GSE239721,PT16A,Erythroid,present,,FALSE,
GSE239721,PT16A,HSC_MPP,present,,FALSE,
GSE239721,PT16A,LMPP_GMP,present,,FALSE,
GSE239721,PT16A,Megakaryocyte,present,,FALSE,
GSE239721,PT16A,Mono_DC,present,,FALSE,
GSE239721,PT16A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT16A,T_NK,present,,FALSE,
GSE239721,PT17A,B_Plasma,present,,FALSE,
GSE239721,PT17A,Erythroid,present,,FALSE,
GSE239721,PT17A,HSC_MPP,present,,FALSE,
GSE239721,PT17A,LMPP_GMP,present,,FALSE,
GSE239721,PT17A,Megakaryocyte,present,,FALSE,
GSE239721,PT17A,Mono_DC,present,,FALSE,
GSE239721,PT17A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT17A,T_NK,present,,FALSE,
GSE239721,PT19A,B_Plasma,present,,FALSE,
GSE239721,PT19A,Erythroid,present,,FALSE,
GSE239721,PT19A,HSC_MPP,present,,FALSE,
GSE239721,PT19A,LMPP_GMP,present,,FALSE,
GSE239721,PT19A,Megakaryocyte,present,,FALSE,
GSE239721,PT19A,Mono_DC,present,,FALSE,
GSE239721,PT19A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT19A,T_NK,present,,FALSE,
GSE239721,PT20A,B_Plasma,present,,FALSE,
GSE239721,PT20A,Erythroid,present,,FALSE,
GSE239721,PT20A,HSC_MPP,present,,FALSE,
GSE239721,PT20A,LMPP_GMP,present,,FALSE,
GSE239721,PT20A,Megakaryocyte,present,,FALSE,
GSE239721,PT20A,Mono_DC,present,,FALSE,
GSE239721,PT20A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT20A,T_NK,present,,FALSE,
GSE239721,PT21A,B_Plasma,present,,FALSE,
