gene,stratum,level,n_samples,median_pct_nonzero,p90_pct_nonzero,frac_samples_gt1pct,mean_lognorm,category
ZEB2,T_NK,bin,188,33.17805,63.2799,1,0.635577940351308,emt
CD96,T_NK,bin,188,29.29895,55.80669,0.99468085106383,0.512798307941223,nectin_target
HIF1A,T_NK,bin,188,26.498,54.55463,1,0.427993877911972,hypoxia
SELL,T_NK,bin,188,25.83425,57.10373,1,0.507916780156425,monocyte_marker
CCL4,T_NK,bin,188,23.46,51.38739,0.845744680851064,0.565901022251188,inflammatory_cytokine
TIMP1,T_NK,bin,188,18.1094,40.13914,0.98936170212766,0.304293728963526,ecm_remodeling
TGFBR2,T_NK,bin,188,18.0945,45.82253,0.99468085106383,0.334448249089917,profibrotic_cytokine_gf
ZEB1,T_NK,bin,188,12.72605,43.61262,0.98936170212766,0.248949276150001,emt
MAF,T_NK,bin,188,11.5466,27.92406,0.973404255319149,0.223380767714894,macrophage_marker
CCL3,T_NK,bin,188,8.58985,25.02899,0.867021276595745,0.24616115468034,inflammatory_cytokine
CD226,T_NK,bin,188,8.27135,19.37655,0.914893617021277,0.137815643249048,nectin_target
NDRG1,T_NK,bin,188,7.73565,26.09389,0.98936170212766,0.145504814304027,hypoxia
TIGIT,T_NK,bin,188,7.69525,18.99432,0.893617021276596,0.145912940218265,nectin_target
PECAM1,T_NK,bin,188,7.57135,33.41626,0.99468085106383,0.165636299033685,msc_niche
BNIP3,T_NK,bin,188,7.02215,17.9298,0.978723404255319,0.104085944188809,hypoxia
TGFBR1,T_NK,bin,188,6.99915,19.70962,0.984042553191489,0.114617594605455,profibrotic_cytokine_gf
RUNX2,T_NK,bin,188,6.6976,36.54931,0.973404255319149,0.17546619044745,msc_niche
S100A9,T_NK,bin,188,5.9693,40.7048,0.803191489361702,0.25415425728305,inflammatory_cytokine
JAK2,T_NK,bin,188,4.58285,18.1843,0.973404255319149,0.0861524481120593,megakaryocyte_fibrosis_axis
SLC2A1,T_NK,bin,188,4.37655,11.67732,0.920212765957447,0.070779243153775,hypoxia
COL6A2,T_NK,bin,188,4.2683,10.04614,0.824468085106383,0.0715033460995251,collagen_ecm_structural
TNF,T_NK,bin,188,4.0428,16.58049,0.813829787234043,0.121153542459044,inflammatory_cytokine
S100A8,T_NK,bin,188,3.7815,28.58919,0.728723404255319,0.173389934838471,inflammatory_cytokine
IFNG,T_NK,bin,188,3.5053,21.5824,0.813829787234043,0.139312930772729,inflammatory_cytokine
IL18,T_NK,bin,188,2.9153,32.98309,0.723404255319149,0.121971769816432,inflammatory_cytokine
CSF3R,T_NK,bin,188,2.5987,11.98138,0.659574468085106,0.0649160422986998,monocyte_marker
OSM,T_NK,bin,188,1.96385,8.96417,0.686170212765958,0.0404363891119534,profibrotic_cytokine_gf
CXCL8,T_NK,bin,188,1.9425,22.54793,0.611702127659575,0.114504226142395,inflammatory_cytokine
TIMP2,T_NK,bin,188,1.9156,15.2756,0.648936170212766,0.0532617908987295,ecm_remodeling
NLRP3,T_NK,bin,188,1.696,8.59631,0.643617021276596,0.0401976552218525,inflammatory_cytokine
MYH11,T_NK,bin,188,1.37885,6.1149,0.585106382978723,0.0271036061883689,msc_niche
ACTA2,T_NK,bin,188,1.3446,6.50003,0.601063829787234,0.0305780789221581,msc_niche
PLOD1,T_NK,bin,188,1.1844,6.03258000000001,0.542553191489362,0.0260203156338385,ecm_remodeling
IL1B,T_NK,bin,188,0.94875,6.73567,0.478723404255319,0.0340885778177632,inflammatory_cytokine
VCAN,T_NK,bin,188,0.819,5.82589000000001,0.441489361702128,0.0342985134127625,monocyte_marker
NECTIN3,T_NK,bin,167,0.7937,6.37712,0.455089820359281,0.0296598468372419,nectin_target
NECTIN2,T_NK,bin,167,0.7326,10.68552,0.431137724550898,0.0303727295071858,nectin_target
NFE2,T_NK,bin,188,0.7036,10.42596,0.420212765957447,0.0430334071941424,megakaryocyte_fibrosis_axis
SERPINH1,T_NK,bin,188,0.70175,3.32777,0.382978723404255,0.0165335732304461,ecm_remodeling
FCN1,T_NK,bin,188,0.70055,6.7033,0.414893617021277,0.0327927492608207,monocyte_marker
ANGPT1,T_NK,bin,188,0.70015,16.34541,0.436170212765957,0.0665149617842442,msc_niche
PVRL3,T_NK,bin,30,0.6538,1.7532,0.366666666666667,0.0126200238890468,nectin_target
TAGLN,T_NK,bin,188,0.65265,2.86471,0.351063829787234,0.0131332705024708,msc_niche
SEPP1,T_NK,bin,30,0.5819,3.33666000000001,0.3,0.0296927045343068,macrophage_marker
NECTIN1,T_NK,bin,167,0.5618,3.77062,0.401197604790419,0.0148232544651005,nectin_target
LEPR,T_NK,bin,188,0.5596,3.41782,0.324468085106383,0.0132814913510169,msc_niche
EPAS1,T_NK,bin,188,0.51105,3.88007,0.393617021276596,0.0206631773465008,hypoxia
SPARC,T_NK,bin,188,0.4958,11.14953,0.367021276595745,0.0319623590226701,collagen_ecm_structural
CXCL2,T_NK,bin,188,0.47565,4.98434,0.372340425531915,0.0208716456818321,inflammatory_cytokine
VCAM1,T_NK,bin,188,0.4711,2.80795,0.292553191489362,0.0166582120375048,msc_niche
SELENOP,T_NK,bin,167,0.4684,7.78998,0.413173652694611,0.0449121160178839,macrophage_marker
CTSK,T_NK,bin,188,0.44215,1.56684,0.202127659574468,0.00798771659191069,ecm_remodeling
PDGFRB,T_NK,bin,188,0.4292,3.25222,0.319148936170213,0.0144339171106885,profibrotic_cytokine_gf
VEGFA,T_NK,bin,188,0.3728,2.64872,0.287234042553192,0.0122196899279548,profibrotic_cytokine_gf
COL6A1,T_NK,bin,188,0.36805,1.72411,0.25531914893617,0.00885486019213686,collagen_ecm_structural
BGLAP,T_NK,bin,188,0.3325,2.80159,0.25531914893617,0.014867348055402,msc_niche
TGFB3,T_NK,bin,188,0.3216,1.29562,0.164893617021277,0.00643746355449381,profibrotic_cytokine_gf
PDGFA,T_NK,bin,188,0.31905,3.10416,0.276595744680851,0.0165890266046088,profibrotic_cytokine_gf
S100A12,T_NK,bin,188,0.31355,2.77462,0.271276595744681,0.0159635559297561,monocyte_marker
ADAMTS1,T_NK,bin,188,0.3044,2.38958,0.25,0.0114727773404889,ecm_remodeling
HGF,T_NK,bin,188,0.29875,5.09573,0.319148936170213,0.0253001038861575,profibrotic_cytokine_gf
LOXL1,T_NK,bin,188,0.292,1.32046,0.154255319148936,0.00559786564829419,ecm_remodeling
PVRL2,T_NK,bin,30,0.2898,1.96657,0.233333333333333,0.011087086399273,nectin_target
STAB1,T_NK,bin,188,0.28255,4.64608000000001,0.24468085106383,0.0248673229785109,macrophage_marker
SNAI1,T_NK,bin,188,0.27055,2.33974,0.287234042553192,0.0143537396751249,emt
PVRL1,T_NK,bin,30,0.2626,1.25102,0.133333333333333,0.00813717560837642,nectin_target
PDGFB,T_NK,bin,188,0.24615,1.68714,0.207446808510638,0.00812572005120166,profibrotic_cytokine_gf
PVR,T_NK,bin,188,0.23425,1.66208,0.180851063829787,0.00715711640067213,nectin_target
SERPINE1,T_NK,bin,188,0.2068,2.7778,0.218085106382979,0.0130100773907901,ecm_remodeling
MMP9,T_NK,bin,188,0.1868,1.83242,0.196808510638298,0.00777113879322646,ecm_remodeling
COL6A3,T_NK,bin,188,0.1614,3.31022,0.207446808510638,0.0192332455562297,collagen_ecm_structural
IL10,T_NK,bin,188,0.1375,1.26079,0.132978723404255,0.00668470652159588,inflammatory_cytokine
FN1,T_NK,bin,188,0.12625,1.14534,0.122340425531915,0.00678741670714369,collagen_ecm_structural
LOXL2,T_NK,bin,188,0.12045,0.71014,0.0691489361702128,0.00304597986148202,ecm_remodeling
COL1A1,T_NK,bin,188,0.11735,1.66533,0.196808510638298,0.00878044979975656,collagen_ecm_structural
ITGA2B,T_NK,bin,188,0.1095,1.27791,0.143617021276596,0.0104630859102386,megakaryocyte_fibrosis_axis
MGP,T_NK,bin,188,0.1075,1.18418,0.117021276595745,0.00847980171904258,collagen_ecm_structural
ADM,T_NK,bin,188,0.09765,1.2048,0.138297872340426,0.00563363256298784,hypoxia
COL5A1,T_NK,bin,188,0.07615,2.1607,0.154255319148936,0.00840845227337193,collagen_ecm_structural
NGFR,T_NK,bin,188,0.066,1.13931,0.127659574468085,0.00443130416086811,msc_niche
COL1A2,T_NK,bin,188,0,0.33168,0.0638297872340426,0.00587778674000415,collagen_ecm_structural
COL3A1,T_NK,bin,188,0,0.136170000000001,0.0319148936170213,0.00192734288645676,collagen_ecm_structural
COL4A1,T_NK,bin,188,0,0,0.0159574468085106,0.000392566927035531,collagen_ecm_structural
COL5A2,T_NK,bin,188,0,0.694160000000001,0.074468085106383,0.00201187254082551,collagen_ecm_structural
COL11A1,T_NK,bin,184,0,0,0.0271739130434783,0.000983569604605399,collagen_ecm_structural
LUM,T_NK,bin,188,0,0.22636,0.0585106382978723,0.0024997822623195,collagen_ecm_structural
DCN,T_NK,bin,188,0,0.294700000000001,0.0691489361702128,0.00353636633144148,collagen_ecm_structural
POSTN,T_NK,bin,188,0,0,0,0.000103065286663693,collagen_ecm_structural
BGN,T_NK,bin,188,0,0.0496600000000005,0.0265957446808511,0.000767336387186768,collagen_ecm_structural
ELN,T_NK,bin,188,0,0.896160000000001,0.0851063829787234,0.00390791521658874,collagen_ecm_structural
FBN1,T_NK,bin,188,0,1.51497,0.132978723404255,0.00600170449216425,collagen_ecm_structural
OGN,T_NK,bin,188,0,1.24321,0.122340425531915,0.00424076464077847,collagen_ecm_structural
ASPN,T_NK,bin,188,0,0.39463,0.0691489361702128,0.00256977790099289,collagen_ecm_structural
TNC,T_NK,bin,188,0,0.707940000000001,0.0691489361702128,0.0023206399004019,collagen_ecm_structural
LTBP1,T_NK,bin,188,0,1.37134,0.117021276595745,0.00422832792426395,collagen_ecm_structural
LTBP2,T_NK,bin,188,0,0.40269,0.0531914893617021,0.00260103781781755,collagen_ecm_structural
LOX,T_NK,bin,188,0,0.667330000000001,0.0851063829787234,0.00343544635891066,ecm_remodeling
PLOD2,T_NK,bin,188,0,0.741250000000002,0.0797872340425532,0.00258161615873962,ecm_remodeling
TIMP3,T_NK,bin,188,0,1.11757,0.117021276595745,0.0101384231372422,ecm_remodeling
MMP2,T_NK,bin,188,0,3.38281000000001,0.218085106382979,0.0149030165475452,ecm_remodeling
MMP14,T_NK,bin,188,0,0.26075,0.0372340425531915,0.00157924933107293,ecm_remodeling
TGFB2,T_NK,bin,188,0,0.13462,0.0212765957446809,0.000743738726545724,profibrotic_cytokine_gf
PDGFRA,T_NK,bin,188,0,0,0.0159574468085106,0.000626196233475357,profibrotic_cytokine_gf
IGF1,T_NK,bin,188,0,0.588850000000001,0.0585106382978723,0.00266752923658315,profibrotic_cytokine_gf
IGF2,T_NK,bin,188,0,0.13662,0.0106382978723404,0.00100711720333325,profibrotic_cytokine_gf
FGF2,T_NK,bin,188,0,0.0845,0.0106382978723404,0.000783012209423956,profibrotic_cytokine_gf
OSMR,T_NK,bin,188,0,0.52385,0.0691489361702128,0.00266807332218963,profibrotic_cytokine_gf
IL11,T_NK,bin,188,0,0.52584,0.0372340425531915,0.0019301893044384,profibrotic_cytokine_gf
SPP1,T_NK,bin,188,0,1.23399,0.122340425531915,0.00617909008634828,profibrotic_cytokine_gf
IL6,T_NK,bin,188,0,0.301190000000001,0.0425531914893617,0.00188044973678124,inflammatory_cytokine
CCL2,T_NK,bin,188,0,1.06746,0.106382978723404,0.00492151437267205,inflammatory_cytokine
CXCL1,T_NK,bin,188,0,0.28919,0.0212765957446809,0.00113014275531485,inflammatory_cytokine
PF4,T_NK,bin,188,0,0.935910000000002,0.101063829787234,0.00673962569144591,megakaryocyte_fibrosis_axis
PPBP,T_NK,bin,188,0,1.97264,0.175531914893617,0.0148038723946632,megakaryocyte_fibrosis_axis
VWF,T_NK,bin,188,0,0.745480000000002,0.0797872340425532,0.00233113862805773,megakaryocyte_fibrosis_axis
GP9,T_NK,bin,188,0,0.46495,0.0638297872340426,0.00193997130817537,megakaryocyte_fibrosis_axis
GATA1,T_NK,bin,188,0,0.78535,0.0851063829787234,0.003816510531952,megakaryocyte_fibrosis_axis
MPL,T_NK,bin,188,0,0.386330000000001,0.0585106382978723,0.00277812173362628,megakaryocyte_fibrosis_axis
CXCL12,T_NK,bin,188,0,2.24678,0.111702127659574,0.0119106621707419,msc_niche
KITLG,T_NK,bin,188,0,0.16184,0.0265957446808511,0.00081098522480169,msc_niche
NES,T_NK,bin,188,0,0,0,0.000119196857132684,msc_niche
SFRP2,T_NK,bin,188,0,0,0.0106382978723404,0.000159431360400357,msc_niche
SFRP4,T_NK,bin,188,0,0.32622,0.0531914893617021,0.0014657977237801,msc_niche
GREM1,T_NK,bin,188,0,1.12129,0.127659574468085,0.00573780598114334,msc_niche
FAP,T_NK,bin,188,0,0.06906,0.0212765957446809,0.000549953369698028,msc_niche
SP7,T_NK,bin,188,0,0.0580200000000005,0.0106382978723404,0.000596603243241422,msc_niche
RGS5,T_NK,bin,188,0,0.65585,0.0638297872340426,0.00306400302730702,msc_niche
CDH5,T_NK,bin,188,0,0,0,0.000115409969095895,msc_niche
EMCN,T_NK,bin,188,0,0.23931,0.0531914893617021,0.00114257793623573,msc_niche
CA9,T_NK,bin,188,0,0.0483200000000001,0,0.000235928707646063,hypoxia
SNAI2,T_NK,bin,188,0,0,0.00531914893617021,0.000345965914146242,emt
TWIST1,T_NK,bin,188,0,0.21915,0.0478723404255319,0.00251765242189082,emt
CDH2,T_NK,bin,188,0,2.7778,0.159574468085106,0.00809055731437347,emt
C1QA,T_NK,bin,188,0,0.3971,0.0585106382978723,0.00336766838235808,macrophage_marker
C1QB,T_NK,bin,188,0,0.24843,0.0265957446808511,0.001834696628844,macrophage_marker
C1QC,T_NK,bin,188,0,0.13753,0.0159574468085106,0.000769129249684753,macrophage_marker
CD163,T_NK,bin,188,0,0.31492,0.0372340425531915,0.00186926060592899,macrophage_marker
MRC1,T_NK,bin,188,0,0.9961,0.101063829787234,0.0071289116252866,macrophage_marker
VSIG4,T_NK,bin,188,0,0.12135,0.0106382978723404,0.00066878829404986,macrophage_marker
LYVE1,T_NK,bin,188,0,0,0,0.000191430016735454,macrophage_marker
CTGF,T_NK,bin,97,0,1.17688,0.123711340206186,0.00373855453319317,profibrotic_cytokine_gf
CYR61,T_NK,bin,97,0,0.54276,0.0618556701030928,0.00199205395296875,profibrotic_cytokine_gf
PVRL4,T_NK,bin,30,0,0,0,8.92209794916573e-05,nectin_target
NECTIN4,T_NK,bin,167,0,0.11546,0,0.00049572339965954,nectin_target
CCN2,T_NK,bin,91,0,0.6397,0.0769230769230769,0.0039543468735981,profibrotic_cytokine_gf
CCN1,T_NK,bin,91,0,0.1531,0.043956043956044,0.00306220601457011,profibrotic_cytokine_gf
VIM,unassigned,bin,203,85.5263,99.18954,1,2.45707342528719,emt
CALR,unassigned,bin,203,57.6271,84.80188,1,1.01955963602096,megakaryocyte_fibrosis_axis
ZEB2,unassigned,bin,203,54.375,83.53994,1,1.00932058665116,emt
LDHA,unassigned,bin,203,52.4691,81.24738,1,0.825388639875389,hypoxia
PGK1,unassigned,bin,203,47.2,80.8996,1,0.707593678000966,hypoxia
HIF1A,unassigned,bin,203,40.7895,78.67716,0.985221674876847,0.670741563185062,hypoxia
TGFB1,unassigned,bin,203,39.5197,75.79672,0.995073891625616,0.616825651399256,profibrotic_cytokine_gf
PLAC8,unassigned,bin,203,37.6891,68.47616,1,0.614208842500061,monocyte_marker
TIMP1,unassigned,bin,203,36.8,78.2609,0.985221674876847,0.652544479974274,ecm_remodeling
SELL,unassigned,bin,203,25.9554,53.91834,0.970443349753695,0.408020679084896,monocyte_marker
CSF3R,unassigned,bin,203,22.381,64.6105,0.891625615763547,0.420613882526935,monocyte_marker
CXCL8,unassigned,bin,203,20,70.56322,0.891625615763547,0.738473272483726,inflammatory_cytokine
S100A9,unassigned,bin,203,19.6078,71.25488,0.857142857142857,0.871518195077707,inflammatory_cytokine
PECAM1,unassigned,bin,203,17.2358,50,0.975369458128079,0.280987024746776,msc_niche
TIMP2,unassigned,bin,203,16.8675,46.92698,0.911330049261084,0.220802100749315,ecm_remodeling
TGFBR2,unassigned,bin,203,16.3636,40.85712,0.970443349753695,0.272576944478066,profibrotic_cytokine_gf
IL18,unassigned,bin,203,15.0943,47.54974,0.921182266009852,0.227408897241482,inflammatory_cytokine
NDRG1,unassigned,bin,203,14.5038,44.1176,0.975369458128079,0.244877985444756,hypoxia
S100A8,unassigned,bin,203,13.6792,67.32454,0.817733990147783,0.745868476448248,inflammatory_cytokine
JAK2,unassigned,bin,203,13.3333,34.30306,0.980295566502463,0.185923224711357,megakaryocyte_fibrosis_axis
SEPP1,unassigned,bin,37,11.8294,45.74908,0.837837837837838,0.368803099557965,macrophage_marker
RUNX2,unassigned,bin,203,11.1111,33.13722,0.96551724137931,0.183419474377241,msc_niche
CD96,unassigned,bin,203,9.4787,36.9069,0.876847290640394,0.201264063803738,nectin_target
ANGPT1,unassigned,bin,203,9.375,44.48724,0.832512315270936,0.224216299883736,msc_niche
IL1B,unassigned,bin,203,9.2511,39.50928,0.862068965517241,0.290914700182835,inflammatory_cytokine
NLRP3,unassigned,bin,203,9.0764,36.8203,0.847290640394089,0.188314336046465,inflammatory_cytokine
NFE2,unassigned,bin,203,8.8348,43.04144,0.891625615763547,0.188684731652279,megakaryocyte_fibrosis_axis
ZEB1,unassigned,bin,203,8.6957,39.44512,0.891625615763547,0.194410256605322,emt
TGFBR1,unassigned,bin,203,8.3333,26.64596,0.926108374384236,0.124102778678138,profibrotic_cytokine_gf
CXCL2,unassigned,bin,203,7.6923,40.42962,0.862068965517241,0.305019742361789,inflammatory_cytokine
CCL3,unassigned,bin,203,7.4627,37.7692,0.832512315270936,0.30387461308063,inflammatory_cytokine
VCAN,unassigned,bin,203,7.1429,44.68452,0.74384236453202,0.405243880166736,monocyte_marker
BNIP3,unassigned,bin,203,7.1429,21.86796,0.896551724137931,0.0961278959643231,hypoxia
NECTIN2,unassigned,bin,175,6.7039,34.91262,0.771428571428571,0.11044431897588,nectin_target
FCN1,unassigned,bin,203,6.2241,42.5792600000001,0.748768472906404,0.294959953397539,monocyte_marker
STAB1,unassigned,bin,203,6.1947,30.7444,0.753694581280788,0.147361612490776,macrophage_marker
PVRL2,unassigned,bin,37,6.1611,22.86468,0.864864864864865,0.118518706829392,nectin_target
CCL4,unassigned,bin,203,4.9383,30.79306,0.733990147783251,0.274201184898177,inflammatory_cytokine
SPARC,unassigned,bin,203,4.6154,34.14406,0.748768472906404,0.130295551949423,collagen_ecm_structural
SLC2A1,unassigned,bin,203,4.386,17.33334,0.852216748768473,0.076074799012606,hypoxia
SELENOP,unassigned,bin,175,3.7736,39.16356,0.68,0.156377610277944,macrophage_marker
PLOD1,unassigned,bin,203,3.6697,12.86382,0.798029556650246,0.0446575534164781,ecm_remodeling
TNF,unassigned,bin,203,3.5714,27.23646,0.699507389162562,0.156186318171705,inflammatory_cytokine
MAF,unassigned,bin,203,3.5714,19.17614,0.758620689655172,0.107809539014112,macrophage_marker
OSM,unassigned,bin,203,3.5032,19.8835,0.733990147783251,0.0771403536692449,profibrotic_cytokine_gf
HGF,unassigned,bin,203,3.4483,17.36482,0.753694581280788,0.0942559103663955,profibrotic_cytokine_gf
VEGFA,unassigned,bin,203,3.3898,22.48946,0.714285714285714,0.0991103594425675,profibrotic_cytokine_gf
ADM,unassigned,bin,203,2.963,15.59988,0.645320197044335,0.0810795074927363,hypoxia
S100A12,unassigned,bin,203,2.9412,28.5434,0.625615763546798,0.191516929492929,monocyte_marker
ACTA2,unassigned,bin,203,2.4845,10.4603,0.694581280788177,0.0391655213234123,msc_niche
LEPR,unassigned,bin,203,2.2727,15.63396,0.655172413793103,0.0848769752573712,msc_niche
TAGLN,unassigned,bin,203,2.1277,12.00466,0.660098522167488,0.0588636371590408,msc_niche
ITGA2B,unassigned,bin,203,2.0833,10.74134,0.684729064039409,0.0757644986893815,megakaryocyte_fibrosis_axis
CD226,unassigned,bin,203,1.8868,10.1356,0.591133004926109,0.0534153175083363,nectin_target
SERPINH1,unassigned,bin,203,1.8692,13.17848,0.640394088669951,0.046057361586196,ecm_remodeling
MMP2,unassigned,bin,203,1.462,15.3846,0.556650246305419,0.0508049640837511,ecm_remodeling
MYH11,unassigned,bin,203,1.4151,7.6923,0.566502463054187,0.0306611343944862,msc_niche
PVR,unassigned,bin,203,1.3699,7.81294,0.576354679802956,0.023174087696495,nectin_target
NECTIN1,unassigned,bin,175,1.2448,8.09106,0.554285714285714,0.0258634880707731,nectin_target
