group,n_cells,HALLMARK_TGF_BETA_SIGNALING_UCell,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS_UCell,KEGG_TGF_BETA_SIGNALING_PATHWAY_UCell,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION_UCell,KEGG_ECM_RECEPTOR_INTERACTION_UCell,REACTOME_COLLAGEN_FORMATION_UCell,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_UCell,HALLMARK_HYPOXIA_UCell,HALLMARK_INFLAMMATORY_RESPONSE_UCell,HALLMARK_TNFA_SIGNALING_VIA_NFKB_UCell,HALLMARK_IL6_JAK_STAT3_SIGNALING_UCell,HALLMARK_ANGIOGENESIS_UCell,HALLMARK_COAGULATION_UCell,HALLMARK_P53_PATHWAY_UCell,dataset,sample,unit,timepoint,uid_patient,study
B_Plasma,60,0.0711928566937056,0.063041472065739,0.0292455365815364,0.0248180435640739,0.0170215633423181,0.0235201736628344,0.0417893295224485,0.0628871025366202,0.0383789150887222,0.0944303620340598,0.0531359863795209,0.0167674466569168,0.0158703503892933,0.0688289269977373,GSE116256,AML556-D15,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
unassigned,42,0.0572341846252429,0.0645977114993438,0.0310811237211735,0.0159700112971141,0.0108235804327448,0.00624826073433843,0.0233424352234642,0.0512434287755831,0.031127911328876,0.0605534289457119,0.0332396718634404,0.0198010917720671,0.0138482131248418,0.0612271814763776,GSE116256,AML556-D15,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
HSC_MPP,5,0.0749317738791423,0.0731483548470404,0.0377537741798993,0.0191371251619868,0.0128432573715593,0.0122019785340514,0.0360968202929618,0.0580396570203644,0.0353733476241515,0.0698149339049661,0.0498121131741821,0.0240128248396895,0.0211206176010212,0.0695784208645945,GSE116256,AML556-D15,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
Erythroid,1,0.0463434572093315,0.0459688609334716,0.0194477043565732,0.0167605433915207,0.0234664706362819,0.0157442420075627,0.0138120757413361,0.0378474455162559,0.0189674883887102,0.0354269381922115,0.0197202223064292,0,0.0439746921366301,0.0516023579849947,GSE116256,AML556-D15,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
Mono_DC,561,0.0768591403565937,0.0677138509795058,0.0384191050617274,0.0286506164749305,0.0193274762995275,0.0200948613522168,0.0447280891634968,0.0764711168172488,0.0527454451201378,0.0944198271728061,0.0493360735500695,0.0539334501634238,0.0326538460840401,0.0755069737791508,GSE116256,AML556-D31,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
B_Plasma,244,0.0656338426711941,0.0541968950342204,0.029161838964747,0.0226881957822963,0.0209465462365246,0.0205575029069385,0.0385994485735538,0.0605681625170582,0.0338002667814618,0.0884194809036015,0.0474527636368719,0.0177455005173091,0.0141758406384216,0.0624497332185383,GSE116256,AML556-D31,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
unassigned,96,0.0721901921021191,0.0656572495867238,0.0363643613765611,0.0259871621349142,0.0213241750387977,0.0170680391632609,0.0390962173990711,0.069339887013219,0.0454222490175062,0.0884770974752888,0.0461953000005263,0.0435932050849364,0.0256631694856871,0.0708551231094439,GSE116256,AML556-D31,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
LMPP_GMP,77,0.0525058981765264,0.064558402391449,0.0318367355825742,0.0239198390455082,0.0180936681549277,0.0166998274251626,0.0315018118715868,0.0641579089006742,0.0378813630099804,0.0657422641667015,0.0398553109452124,0.0214611765404881,0.0233146056512772,0.0692874774386029,GSE116256,AML556-D31,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
T_NK,77,0.0557165968031842,0.0580899650470121,0.0365551667853299,0.0141402317248429,0.0122280847470752,0.00610921869086187,0.0229212195450138,0.0516595676563522,0.0366583380892063,0.0721531576676271,0.0329865639286822,0.0224796297189142,0.0096750480395603,0.0549913930299782,GSE116256,AML556-D31,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
Megakaryocyte,24,0.0625804355572324,0.0785487403283157,0.0549597899818243,0.0313672247310302,0.0558565779084647,0.0132542047031562,0.0367112510420388,0.0468018339883292,0.0333931017029892,0.0452745772299631,0.0486252552524104,0.0534368320395995,0.048861120820226,0.0654030457306181,GSE116256,AML556-D31,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
Erythroid,15,0.0476622859418558,0.066523971478471,0.0297093755072822,0.0132926495416288,0.0187470391243976,0.00701959436232382,0.015298082648565,0.0493771585089913,0.0274089555793736,0.041523639395022,0.0270954380868174,0.0267752903088711,0.0144949487274305,0.0623908538763844,GSE116256,AML556-D31,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
HSC_MPP,9,0.0719521823275832,0.0685982556558897,0.0365296439111495,0.0188928362869022,0.0169507292148802,0.0108611418798196,0.0217188678496289,0.0511410821325076,0.0372519947600334,0.0654271366757969,0.0384093476765891,0.0206612000683325,0.0197722607491159,0.0680985272517963,GSE116256,AML556-D31,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
Stromal,1,0.139784946236559,0.115714417028876,0.0434499716587231,0.0952598651990721,0.106158621252961,0.0826095259921317,0.153001071811361,0.111748838871025,0.0523597713469096,0.16210432297249,0.0697075912593154,0.154826189672629,0.0736516572192757,0.0687263308324402,GSE116256,AML556-D31,bin,Post_treatment,GSE116256:AML556,van Galen 2019 Cell
HSC_MPP,161,0.0532698428321075,0.0684791995106071,0.033432020778413,0.0213874223728928,0.0233973476033713,0.0103245182071015,0.0160590517021385,0.0519505413424049,0.0251242901746187,0.0398251039080062,0.0421116462961612,0.0139734084069291,0.017245244439855,0.0615828301589521,GSE116256,AML707B-D0,bin,Diagnosis,GSE116256:AML707B,van Galen 2019 Cell
LMPP_GMP,447,0.050665197468827,0.0685520621663835,0.0338740367095843,0.0219184738461239,0.0178572205164582,0.0114135487874936,0.0155126351453419,0.0544685422166594,0.0258240319129635,0.0411254378960847,0.0407119558936268,0.0177766444026832,0.020627497688936,0.0625011928996694,GSE116256,AML707B-D0,bin,Diagnosis,GSE116256:AML707B,van Galen 2019 Cell
Erythroid,538,0.0397836722490695,0.0581965558444748,0.0284627723475917,0.0174844627042847,0.0163943541670272,0.00824932067850788,0.0124232333374506,0.0417670775940956,0.0205587032543487,0.03168381299216,0.0327861439878329,0.0125191801738166,0.01362696013095,0.0521229999827342,GSE116256,AML707B-D0,bin,Diagnosis,GSE116256:AML707B,van Galen 2019 Cell
B_Plasma,21,0.0544123151367068,0.0662076700643796,0.0354058771178499,0.0181327156647001,0.0164385479749361,0.00823843536115796,0.0160044403613536,0.0417622790452372,0.0220717433096854,0.0433921978938056,0.040793583127327,0.0140958059452828,0.0130567694964455,0.0608121097670937,GSE116256,AML707B-D0,bin,Diagnosis,GSE116256:AML707B,van Galen 2019 Cell
Megakaryocyte,2,0.0459064327485381,0.0707183783523521,0.0191842502335161,0.0269979921781029,0.0326472269868496,0.00954890951453345,0.0296266523758485,0.0626839942836728,0.0329421221864952,0.0605832440157199,0.0437882878615637,0.0355073686578918,0.0235830179981662,0.0649848160057163,GSE116256,AML707B-D0,bin,Diagnosis,GSE116256:AML707B,van Galen 2019 Cell
T_NK,25,0.0557970194302962,0.0602389925544627,0.0322432719405392,0.0201383373001193,0.0159348198970841,0.00563248157060465,0.0186971775634155,0.0466473026080743,0.034352625937835,0.0467223294033584,0.0497189592017178,0.0231540855739303,0.0140137481067226,0.059567274026438,GSE116256,AML707B-D0,bin,Diagnosis,GSE116256:AML707B,van Galen 2019 Cell
Mono_DC,20,0.0486816952776206,0.0648440201524125,0.0327180082868297,0.0288666857444645,0.0152956791636037,0.020386348878958,0.0272035548410146,0.0636014648088603,0.0319532868881743,0.0571082529474812,0.0491172082228117,0.0386938913263584,0.0327231787811093,0.0672950160771704,GSE116256,AML707B-D0,bin,Diagnosis,GSE116256:AML707B,van Galen 2019 Cell
unassigned,1,0.0457460856442181,0.072052315732801,0.0530740306085791,0.0219987948415495,0.00905006942742792,0,0.0127688460164345,0.039199714183637,0.0264308681672025,0.0434851732761701,0.0174940002526209,0,0.0184262115709011,0.0307163272597356,GSE116256,AML707B-D0,bin,Diagnosis,GSE116256:AML707B,van Galen 2019 Cell
Mono_DC,99,0.055352239619359,0.0647952392138439,0.0392622849093043,0.0267282580139853,0.0154320300117899,0.0192121358730732,0.0303928531474084,0.0587412171013457,0.0390469720426848,0.0524537443026189,0.0451388490181594,0.0430327007276046,0.0276664235678262,0.0631282817456451,GSE116256,AML707B-D113,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
T_NK,355,0.0525680423482857,0.0555985913951706,0.033602443343027,0.015858765181505,0.0163001220588252,0.00681763089134094,0.0165970341520362,0.0425377826084769,0.0358896839414479,0.0449539121114684,0.0402157196049863,0.018825055179768,0.0105171225622303,0.0545132315867337,GSE116256,AML707B-D113,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
LMPP_GMP,14,0.0423500507541255,0.0599960730684406,0.0372331386510009,0.0245295943508447,0.0195572397054877,0.0180455292005653,0.0223018424947685,0.0556854488848058,0.0296988720461389,0.0414939008829684,0.0379348689077753,0.0236314010360585,0.0187198369158158,0.0605657632828051,GSE116256,AML707B-D113,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
unassigned,45,0.0540905629266316,0.0635005746229204,0.0363426535773433,0.0231377238636108,0.0195484948315137,0.01204995989458,0.0244057798420071,0.0526855623039975,0.0376674209042912,0.0512885554364654,0.0471070516329137,0.0319112677758195,0.0202653712174555,0.0620983287682109,GSE116256,AML707B-D113,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
B_Plasma,51,0.0553584044445924,0.0640117860423576,0.0317895829644897,0.0158741237590707,0.0124575387616453,0.00987259882372414,0.0157621769679648,0.0425419442517986,0.0259151727857988,0.0401661307609861,0.0410473428982557,0.0127195101237705,0.01042058693909,0.0550491071741308,GSE116256,AML707B-D113,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
Erythroid,8,0.0511522983084953,0.0707126333390236,0.0364285201063397,0.0159728571794174,0.0203361104304501,0.00990651617585271,0.0129570828867453,0.0448602179349768,0.0214929439085388,0.0219667738478028,0.0207139304660857,0.0250074999062512,0.0103968790683302,0.0662395051804216,GSE116256,AML707B-D113,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
HSC_MPP,4,0.071409482487581,0.0599998249138795,0.0343218850541677,0.023369429922828,0.0231867189414359,0.0170008784996754,0.0263147552697392,0.0502813504823152,0.0361044122901037,0.0491693461950697,0.0399002936718454,0.023727828402145,0.0241984914568231,0.0679291711325474,GSE116256,AML707B-D113,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
T_NK,1272,0.0430906988397031,0.0562081866608546,0.0305633488418287,0.0175729730889649,0.0151299234269152,0.00741474625484563,0.0168475165771243,0.0443130380122281,0.0356579014630113,0.0418127866308947,0.0435413922243989,0.0204712137442622,0.0104196345575165,0.061273322289407,GSE116256,AML707B-D18,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
LMPP_GMP,34,0.0629433588187209,0.0698175216405158,0.0356882891589802,0.0283714157108266,0.0189732668367519,0.0129883143815565,0.0276107013008848,0.0653217535674506,0.0386145261963306,0.0674071622218019,0.0502695939118353,0.0400869989125136,0.0325618386193132,0.0761094823781602,GSE116256,AML707B-D18,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
unassigned,90,0.0563556841127111,0.0685601014721338,0.033839174120112,0.0253560090280896,0.0184400609872308,0.0119066838122642,0.0240434679052042,0.0581995157000516,0.0395316978285896,0.0549640744710413,0.0517700570502295,0.0318961637979525,0.0196168023409943,0.0671788932555278,GSE116256,AML707B-D18,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
Erythroid,2,0.0446645287052758,0.0617944576488561,0.0243814815701866,0.0204836221758462,0.0171506166789186,0.00932737481379626,0.0315585923544124,0.0595158985351912,0.0353447659878528,0.0340183994283673,0.0355070575975748,0.0471556605542431,0.0229992046968477,0.0630475169703466,GSE116256,AML707B-D18,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
B_Plasma,11,0.0430216139893559,0.0694307990015316,0.03394493881405,0.0249791191175821,0.026392075620206,0.0113795222767378,0.0247024911494365,0.0546182078014876,0.0310602812692845,0.0466653675013804,0.0501054261830124,0.0188767526769552,0.0199240248326156,0.0658374744226834,GSE116256,AML707B-D18,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
Mono_DC,1,0.0824750047160913,0.0478357166931485,0.0294869031367008,0.0294030743173289,0.00940945846606223,0.0287078415644934,0.0173115398356556,0.0488978206502322,0.0705555555555556,0.0787870668095748,0.0571831186055324,0.021599730003375,0.0245454867812511,0.0712486602357985,GSE116256,AML707B-D18,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
HSC_MPP,2,0.0349242281330566,0.0722197418355154,0.0416636728698138,0.0252460919596388,0.016156170873152,0.0127936289675719,0.0224312254376563,0.0550303679885674,0.033286888174348,0.0314782065023223,0.0330499242137173,0.0452572467844153,0.0171788013717713,0.0639442658092176,GSE116256,AML707B-D18,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
Megakaryocyte,1,0.134521788341822,0.0786092909449836,0.0624346354353779,0.0273324352808974,0.0176141468594299,0.0121996867957679,0.0242568774562344,0.0792818863879957,0.0439210432297249,0.069253304751697,0.0736232158645952,0.0149716878539018,0.0212249694796083,0.0930868167202572,GSE116256,AML707B-D18,bin,Post_treatment,GSE116256:AML707B,van Galen 2019 Cell
Mono_DC,17,0.0697533946610147,0.0720066131057626,0.0326525791501186,0.0197352565505343,0.00840384181116702,0.0115609209193016,0.0213444927810352,0.0566639345984911,0.0306810205325432,0.0592462644221676,0.0366281791231081,0.0314174381643759,0.0234522056774931,0.0652263413403947,GSE116256,AML916-D0,bin,Diagnosis,GSE116256:AML916,van Galen 2019 Cell
LMPP_GMP,119,0.0659784079638269,0.0725702175345734,0.0368828057173101,0.019908604874739,0.0116968228114574,0.0105466180972217,0.0225834706873103,0.0654912468738835,0.033356330742372,0.0610821091566316,0.0369161922063255,0.0326427904945306,0.0223909784876521,0.0674419285399047,GSE116256,AML916-D0,bin,Diagnosis,GSE116256:AML916,van Galen 2019 Cell
Erythroid,315,0.0543205684462051,0.0622738670694759,0.0311071650017355,0.0163896194474182,0.00963393400051082,0.00909061036023337,0.0164701395623153,0.0520002892189388,0.0238060985499356,0.0457264782773893,0.0275322242071011,0.0247847497144381,0.0160490182054549,0.0564083828124557,GSE116256,AML916-D0,bin,Diagnosis,GSE116256:AML916,van Galen 2019 Cell
T_NK,63,0.0691300134046785,0.0723733416930008,0.0336842380048856,0.0186710744282653,0.0117250025605821,0.0109966454529305,0.0210073609055388,0.0598168563602647,0.030833460929924,0.0643014511985573,0.0352721990653025,0.0298706087602476,0.020112300889773,0.0624795420133041,GSE116256,AML916-D0,bin,Diagnosis,GSE116256:AML916,van Galen 2019 Cell
HSC_MPP,99,0.0724340175953079,0.0725071859367291,0.0368938589545492,0.0196749366969855,0.013787346634688,0.010953930273284,0.0225698030681953,0.0594145275549349,0.0303043836002035,0.0624676561975598,0.0313206908034494,0.0306206399692731,0.0195601696749061,0.0669319129126203,GSE116256,AML916-D0,bin,Diagnosis,GSE116256:AML916,van Galen 2019 Cell
B_Plasma,39,0.0605257514708562,0.0679294304167914,0.0374125325146809,0.0191376322329119,0.0120778592476706,0.0113223623708326,0.0200569342530757,0.0549672960123121,0.0266494443986405,0.0571715173001347,0.0323844664030341,0.0229372132848339,0.0168430088722477,0.061085002885646,GSE116256,AML916-D0,bin,Diagnosis,GSE116256:AML916,van Galen 2019 Cell
Megakaryocyte,6,0.0653031922698023,0.0652520437656939,0.0278855544644829,0.0201245563054837,0.00964973181954312,0.0123702939790942,0.0173487555079195,0.0679861855424557,0.0322112063832321,0.0609884482553293,0.0234042777146225,0.041865101686229,0.0307424349109379,0.0767369298559009,GSE116256,AML916-D0,bin,Diagnosis,GSE116256:AML916,van Galen 2019 Cell
LMPP_GMP,676,0.0514375799735601,0.0665147477292611,0.0327519545182855,0.0269265141067843,0.0207896663085342,0.0163240698740606,0.0277142777111859,0.0578307632057942,0.0306954089689682,0.0399661967186083,0.0444498996803373,0.0322993142689267,0.0334914969884558,0.0677795165644534,GSE116256,AML921A-D0,bin,Diagnosis,GSE116256:AML921A,van Galen 2019 Cell
Mono_DC,1244,0.0600784893060482,0.0648218025822641,0.0335766446264177,0.0291968005840251,0.0226308267760066,0.0197868143007908,0.0310567695283915,0.0577053141969629,0.0381333925529215,0.0518415166647713,0.0568443128507298,0.0378585500800211,0.0346121015439912,0.0700797741269563,GSE116256,AML921A-D0,bin,Diagnosis,GSE116256:AML921A,van Galen 2019 Cell
unassigned,195,0.0449547497085697,0.0573901438411044,0.0276054476662816,0.0215299451331362,0.0209407782992689,0.0124849396557887,0.023300455290809,0.0452167349144841,0.0249797455135076,0.033022251536721,0.040628856112941,0.0275923474033498,0.0254930184644635,0.056536940848838,GSE116256,AML921A-D0,bin,Diagnosis,GSE116256:AML921A,van Galen 2019 Cell
HSC_MPP,219,0.0548145908543146,0.0664209884606854,0.0331925765795008,0.0252996373826719,0.0263796626681093,0.0144725365513943,0.0294993564237717,0.0541807413280346,0.0308077656566843,0.0408904354294832,0.0501057489720692,0.0322785348744785,0.0314233220133959,0.0647764367900474,GSE116256,AML921A-D0,bin,Diagnosis,GSE116256:AML921A,van Galen 2019 Cell
T_NK,287,0.0544975955055048,0.059876944350051,0.0333976850140724,0.0223698974885734,0.0208711313668253,0.0118332881506883,0.0230545192222708,0.0499661962398219,0.0344429693033724,0.0482107285703082,0.0466446525559826,0.0263577933498828,0.0211437076736791,0.0622310046021912,GSE116256,AML921A-D0,bin,Diagnosis,GSE116256:AML921A,van Galen 2019 Cell
B_Plasma,141,0.0582866964304429,0.0620453678560944,0.0317448912519925,0.0218264065928196,0.0194488615002465,0.0133538181145387,0.0208710050955382,0.0459526071874707,0.0310995061559473,0.0491647346190002,0.0468438283001746,0.0213480044265404,0.0211579846701249,0.0595428331800364,GSE116256,AML921A-D0,bin,Diagnosis,GSE116256:AML921A,van Galen 2019 Cell
Erythroid,144,0.0381850995968615,0.0568174674911278,0.0279207038571635,0.0206186596373512,0.0162390697178433,0.0138289694816852,0.021282997896074,0.0441605757016395,0.0263484230479139,0.0309853593545314,0.0375789550089119,0.0246017107077828,0.0260318608123799,0.0573875094279703,GSE116256,AML921A-D0,bin,Diagnosis,GSE116256:AML921A,van Galen 2019 Cell
Megakaryocyte,3,0.0611876165922573,0.0781183202821221,0.0319883867293634,0.0315497143371202,0.0427250946118871,0.0153317291165349,0.0298559009169942,0.0552739073478623,0.044638561390973,0.0510700250089318,0.0773704265083576,0.0632492093848827,0.0467287036896325,0.0678962724782661,GSE116256,AML921A-D0,bin,Diagnosis,GSE116256:AML921A,van Galen 2019 Cell
LMPP_GMP,435,0.0526645807449039,0.062240841725518,0.0338654721210755,0.0240419082579347,0.0178334323812528,0.0154088052799543,0.0294555691071934,0.0601880597750428,0.0354671126387503,0.0581984986427829,0.0337868260356369,0.0211440675957068,0.0210216341206072,0.0651540205245716,GSE116256,BM4,bin,Healthy,GSE116256:BM4,van Galen 2019 Cell
unassigned,197,0.0580253191062186,0.0624965574358131,0.0357964895720838,0.0204044630142569,0.0187858513162603,0.0118733176711829,0.0278559510920325,0.0527847055601801,0.036407718129934,0.0580676927764266,0.0366792664567476,0.0299547492965983,0.0191042082154,0.0616100474607501,GSE116256,BM4,bin,Healthy,GSE116256:BM4,van Galen 2019 Cell
