stratum,gene,n_samples_WT,n_samples_mut,n_cells_WT,n_cells_mut,n_pos_WT,n_pos_mut,mean_lognorm_WT,mean_lognorm_mut,pct_mut,pct_WT,log_or,se,z_cell,odds_ratio,p_cell_two_sided,n_pairs,median_delta_log2cpm,p_sample_higher,frac_pairs_mut_higher,category,fdr_sample
all,VIM,9,9,29208,28444,26223,23846,2.85030585285432,2.43586480135333,83.8349036703699,89.7801972062449,-0.526981425630116,0.0251492165959338,-20.9541885179565,0.590384401876876,1.71832712132488e-97,9,-0.319423946554319,0.935546875,0.333333333333333,emt,0.98828125
all,ZEB2,9,9,29208,28444,18328,9408,1.06185105135479,0.488526169905858,33.0755168049501,62.7499315256094,-1.22622968212197,0.0174724043150795,-70.1809356061935,0.293396693738417,0,9,-0.108316334021364,0.935546875,0.333333333333333,emt,0.98828125
all,NES,9,9,29208,28444,25,22,0.000511373353475568,0.000333584976610056,0.0773449585149768,0.0855929882224048,-0.0987407469054143,0.289360640119448,-0.341237657148719,0.905977555064598,0.732924676422573,9,-0.00125646957884044,0.9375,0.111111111111111,msc_niche,0.984375
all,COL6A1,9,9,29208,28444,1598,257,0.0557273263865815,0.00713815164652392,0.903529742652229,5.47110380717612,-1.84648373050025,0.0676814336195488,-27.2819831341002,0.157791027758146,6.93996310743056e-164,9,-0.0053845667348616,0.9453125,0.222222222222222,collagen_ecm_structural,0.99609375
all,LUM,9,9,29208,28444,261,8,0.0138863689306775,0.000702944606520493,0.0281254394599916,0.893590797041906,-3.40855780676212,0.348627110206632,-9.77708763022434,0.0330888865497138,1.41215516968958e-22,9,-0.00283251284734044,0.9453125,0.222222222222222,collagen_ecm_structural,0.99609375
all,CTSK,9,9,29208,28444,586,269,0.0214650159938868,0.00835344357328087,0.945717901842216,2.00629964393317,-0.761863961925952,0.0740677686602362,-10.2860390653967,0.466795526510754,8.14586634130765e-25,9,-0.00531451937192422,0.951171875,0.333333333333333,ecm_remodeling,0.986328125
all,PLOD1,9,9,29208,28444,2561,1995,0.0924221656029087,0.0577391968511994,7.0137814653354,8.76814571350315,-0.242240295843265,0.0310943509296389,-7.79049211837264,0.784867554479212,6.67487040557007e-15,9,-0.0079593094896356,0.951171875,0.222222222222222,ecm_remodeling,0.986328125
all,SERPINE1,9,9,29208,28444,1247,766,0.0458297806669706,0.0214441882946037,2.69301082829419,4.26937825253355,-0.476889503848184,0.0466704106902599,-10.2182409967031,0.620711111693554,1.6429504041917e-24,9,-0.0042950268884198,0.951171875,0.333333333333333,ecm_remodeling,0.986328125
all,VWF,9,9,29208,28444,353,68,0.0098946630069506,0.00186695975311883,0.239066235409928,1.20857299370036,-1.62431046187671,0.132277323552118,-12.2795836675416,0.197047500134021,1.16596720642161e-34,9,-0.00738866783225128,0.9609375,0.222222222222222,megakaryocyte_fibrosis_axis,0.9609375
all,NDRG1,9,9,29208,28444,4672,3879,0.173503322013009,0.140427162403331,13.6373224581634,15.995617639003,-0.187169195747532,0.0235211919924808,-7.95747068462203,0.829303409904047,1.75591706981032e-15,9,-0.024614735716761,0.962890625,0.333333333333333,hypoxia,0.962890625
all,NLRP3,9,9,29208,28444,4733,2790,0.191379004346011,0.0895963354159927,9.80874701167206,16.2044645302657,-0.575490472949079,0.0254844184542213,-22.5820524012685,0.562428944962613,6.50565579870902e-113,9,-0.0539622412207304,0.962890625,0.333333333333333,inflammatory_cytokine,0.962890625
all,STAB1,9,9,29208,28444,6788,3058,0.296669155278955,0.106182894709844,10.7509492335818,23.2402081621474,-0.921547222113274,0.0236274979519535,-39.0031658869356,0.397902920372293,0,9,-0.0278010339068323,0.962890625,0.222222222222222,macrophage_marker,0.962890625
all,TIMP2,9,9,29208,28444,8496,3916,0.337625422602884,0.124681429321404,13.7674026156659,29.0879211175021,-0.943554240202151,0.0214959173181912,-43.894578967498,0.389241914608618,0,9,-0.068374823242609,0.986328125,0.222222222222222,ecm_remodeling,0.986328125
all,TWIST1,9,9,29208,28444,477,30,0.00973897045588699,0.000529450751773557,0.105470397974968,1.63311421528348,-2.73974297270023,0.186952198135656,-14.6547780663816,0.064586945368115,1.25566245405425e-48,9,-0.00220862355567501,0.98828125,0.222222222222222,emt,0.98828125
all,COL4A1,9,9,29208,28444,23,8,0.000851663597449215,0.000282015691343558,0.0281254394599916,0.0787455491646124,-0.990935778314146,0.400336958042174,-2.47525430367524,0.371229140253143,0.0133141335421523,9,-0.00226222464170409,0.9921875,0.111111111111111,collagen_ecm_structural,0.99609375
all,LEPR,9,9,29208,28444,895,500,0.0265632684699138,0.0134840840728529,1.75783996624947,3.06422897836209,-0.568656300310847,0.0564428971616067,-10.0748956716852,0.566285845820721,7.13364605885067e-24,9,-0.0214551147350347,0.994140625,0.222222222222222,msc_niche,0.994140625
all,COL6A3,9,9,29208,28444,1101,555,0.0559764042390318,0.0277706240566183,1.95120236253691,3.76951520131471,-0.676773386427026,0.0527206451651978,-12.8369708736755,0.508254289671815,1.01779460729108e-37,9,-0.00404663054008001,0.99609375,0.111111111111111,collagen_ecm_structural,0.99609375
malignant,CCN1,2,3,344,735,4,3,0.0153980583368856,0.00598680564218228,0.408163265306122,1.16279069767442,-1.01736264358256,0.715708427512368,-1.42147640641689,0.361547212741752,0.155178307824988,2,,,0,profibrotic_cytokine_gf,
malignant,CCN2,2,3,344,735,0,4,0,0.00724466586298576,0.54421768707483,0,1.44422144732975,1.49214343608133,0.967883792139027,4.23855092276145,0.333102409755753,2,,,1,profibrotic_cytokine_gf,
malignant,CTGF,6,2,7072,3039,10,17,0.0022383225602966,0.00496458271023939,0.559394537676868,0.141402714932127,1.35954041673174,0.390964700766017,3.47739940221711,3.89440308795148,0.000506303001597621,2,,,0.5,other,
malignant,CYR61,6,2,7072,3039,0,4,0,0.001219631534108,0.131622244159263,0,3.04306244594145,1.49086989705991,2.04113212825784,20.9693625432384,0.0412376956950227,2,,,1,other,
malignant,SEPP1,1,1,5068,2411,6,408,0.001982825064423,0.157752580719879,16.9224388220655,0.118389897395422,5.06765451873706,0.396220635069759,12.7899813139335,158.801424430324,1.8651874741607e-37,1,,,1,other,
malignant,ACTA2,8,5,7416,3774,185,196,0.032380656625458,0.0464166507799048,5.19342872284049,2.49460625674218,0.761110314596961,0.104391688826606,7.29090910542852,2.14065169831658,3.07870431758839e-13,4,0.0109602438594074,0.0625,1,msc_niche,0.65625
malignant,BGLAP,8,5,7416,3774,44,48,0.00716059249223352,0.0114461044665516,1.27186009538951,0.593311758360302,0.768362015138926,0.208553240994317,3.68424873895805,2.15623148509687,0.00022937816461685,4,0.00402285220401464,0.0625,1,msc_niche,0.65625
malignant,OSM,8,5,7416,3774,88,416,0.0166698733134366,0.153516076796573,11.0227874933757,1.1866235167206,2.32916032035345,0.118889027907042,19.5910452070868,10.2693149770083,1.8436625487632e-85,4,0.065165368916087,0.0625,1,profibrotic_cytokine_gf,0.5625
malignant,SLC2A1,8,5,7416,3774,53,327,0.00971710488352892,0.0753037031562628,8.66454689984102,0.714670981661273,2.57069243367211,0.148898939379292,17.2646792810509,13.0748747907532,8.67846389612529e-67,4,0.03119054163703,0.0625,1,hypoxia,0.375
malignant,ANGPT1,8,5,7416,3774,120,886,0.0258436315921226,0.326165808687481,23.4764175940647,1.61812297734628,2.92228881747003,0.0995491799710335,29.3552274194559,18.5837736854618,2.04925241893039e-189,4,0.191490433868835,0.125,0.75,msc_niche,0.65625
malignant,BNIP3,8,5,7416,3774,141,170,0.0286431799391474,0.0440260711239268,4.50450450450451,1.90129449838188,0.888765053995979,0.1155297322581,7.69295519538149,2.43212425379152,1.43774872403722e-14,4,0.014561243036054,0.125,0.75,hypoxia,0.375
malignant,C1QB,8,5,7416,3774,9,73,0.00213949348816642,0.0323443290452876,1.93428722840488,0.121359223300971,2.73974846517686,0.345360332304931,7.93301432996608,15.4830900701707,2.13889740391245e-15,4,0.0132010887995208,0.125,0.75,macrophage_marker,0.625
malignant,CCL3,8,5,7416,3774,574,529,0.129126012111928,0.250219094009895,14.0169581346052,7.74002157497303,0.664316808193962,0.0639021323073396,10.3958472778171,1.9431625150389,2.58974950003852e-25,4,0.152927341768968,0.125,0.75,inflammatory_cytokine,0.625
malignant,CCL4,8,5,7416,3774,117,338,0.0297954323141061,0.208387880565637,8.95601483836778,1.57766990291262,1.81143809984649,0.109054286825576,16.6104254364961,6.1192411873783,5.85763029063497e-62,4,0.162735777732902,0.125,0.75,inflammatory_cytokine,0.625
malignant,COL5A2,8,5,7416,3774,2,4,0.000492990840391268,0.00144725634902455,0.105988341282459,0.0269687162891046,1.26401658867454,0.789064198844504,1.60191856445338,3.53961013128232,0.109173618710337,4,0.00304196588333052,0.125,0.75,collagen_ecm_structural,0.954545454545454
malignant,ELN,8,5,7416,3774,1,11,0.000120514980521016,0.00250776345734215,0.291467938526762,0.0134843581445523,2.71510495596847,0.868345410069933,3.12675684639112,15.1061954740711,0.00176746041484924,4,0.00691592340805876,0.125,0.75,collagen_ecm_structural,0.954545454545454
malignant,GP9,8,5,7416,3774,6,29,0.00112015200180822,0.00846976890001076,0.768415474297827,0.0809061488673139,2.19493088045321,0.433758446192174,5.06026084269207,8.97938038466673,4.18683311194336e-07,4,0.00725008557480637,0.125,0.75,megakaryocyte_fibrosis_axis,0.625
malignant,IL10,8,5,7416,3774,40,186,0.00698658716109568,0.064099322079633,4.92845786963434,0.539374325782093,2.24769424845887,0.174549482767436,12.877117782432,9.4658846761861,6.05549888571944e-38,4,0.00531433070509781,0.125,0.75,inflammatory_cytokine,0.625
malignant,MRC1,8,5,7416,3774,33,194,0.00497234938031474,0.0461755954966661,5.14043455219926,0.444983818770227,2.48263204969431,0.188167112346049,13.1937617511429,11.972735818186,9.53080598437981e-40,4,0.0204561549487936,0.125,0.75,macrophage_marker,0.625
malignant,NGFR,8,5,7416,3774,2,23,0.000310997398875948,0.0067927212888745,0.609432962374139,0.0269687162891046,2.9219914717053,0.665548362174502,4.39035183282319,18.5782487005198,1.13167405043367e-05,4,0.00988924304897071,0.125,0.75,msc_niche,0.65625
malignant,PDGFRB,8,5,7416,3774,11,30,0.00171854782416179,0.00806631573705234,0.794912559618442,0.148327939590076,1.65731451892177,0.346620109209976,4.78135709638761,5.2452060122963,1.74115754871807e-06,4,0.00997583477948892,0.125,0.75,profibrotic_cytokine_gf,0.5625
malignant,PF4,8,5,7416,3774,25,18,0.00581789464292049,0.0079894508713278,0.476947535771065,0.337108953613808,0.355935298451828,0.306057569926369,1.16296845243024,1.42751518283342,0.244842302344067,4,0.0076761085244219,0.125,0.75,megakaryocyte_fibrosis_axis,0.625
malignant,PGK1,8,5,7416,3774,3777,2593,0.858568375905184,1.12373189139334,68.706942236354,50.9304207119741,0.74900739157591,0.0420885900862999,17.7959724961116,2.11489970712728,7.59375722285287e-71,4,0.170115197863479,0.125,0.75,hypoxia,0.375
malignant,SNAI1,8,5,7416,3774,50,374,0.00896088962501212,0.0973476276640653,9.90990990990991,0.674217907227616,2.77663868220768,0.151334170780198,18.3477311693242,16.0649307542135,3.44187496470411e-75,4,0.02052195294719,0.125,0.75,emt,0.875
malignant,SPP1,8,5,7416,3774,0,25,0,0.00668081057057763,0.662427133015368,0,4.61391038274655,1.42815168066706,3.23068651965,100.877850380051,0.0012349330035281,4,0.00744886507543695,0.125,0.75,profibrotic_cytokine_gf,0.5625
malignant,TGFB3,8,5,7416,3774,16,19,0.00306853496969314,0.00420449414954881,0.50344462109168,0.215749730312837,0.845380218014343,0.335096275749905,2.52279801117599,2.32886312196657,0.0116425254033788,4,0.00443513254614514,0.125,0.75,profibrotic_cytokine_gf,0.5625
malignant,TIMP3,8,5,7416,3774,15,78,0.00361780038616582,0.0185257696851502,2.06677265500795,0.202265372168285,2.31655485721955,0.278676544505058,8.31270124055062,10.1406779734972,9.3547823725998e-17,4,0.0112482040733415,0.125,0.75,ecm_remodeling,0.9375
malignant,COL1A1,8,5,7416,3774,5,9,0.00181650347334813,0.00256034881491159,0.238473767885533,0.0674217907227616,1.22369589978058,0.536173324726388,2.28227672535749,3.39972960249152,0.0224730077647884,4,0.00401841303451274,0.1875,0.75,collagen_ecm_structural,0.954545454545454
malignant,LDHA,8,5,7416,3774,3420,2536,0.749343755669715,1.13561149878223,67.196608373079,46.1165048543689,0.872516446942352,0.0417641740998082,20.891504878253,2.3929249519494,6.39715786646922e-97,4,0.158672149242604,0.1875,0.75,hypoxia,0.421875
malignant,NECTIN4,8,5,7416,3774,17,10,0.00324277334494808,0.00310957736078662,0.264970853206147,0.229234088457389,0.164971756285735,0.39087304355074,0.422059691778975,1.17935980873954,0.672981448341372,4,0.00434546684731308,0.1875,0.75,nectin_target,0.583333333333333
malignant,TGFB1,8,5,7416,3774,2634,1795,0.540356332299951,0.606463733677405,47.5622681505034,35.5177993527508,0.49870925878502,0.0406300422050534,12.2743967694671,1.64659457100875,1.2431488056196e-34,4,0.102808427641347,0.1875,0.75,profibrotic_cytokine_gf,0.675
malignant,ASPN,8,5,7416,3774,11,6,0.00196239875973067,0.00187388797156962,0.158982511923688,0.148327939590076,0.10500106461589,0.491124289692602,0.213797335663464,1.1107117928365,0.830705102752055,4,0.00237475620456534,0.25,0.5,collagen_ecm_structural,0.954545454545454
malignant,BGN,8,5,7416,3774,2,2,0.000582371584113911,0.00122540120484359,0.0529941706412295,0.0269687162891046,0.67569963077312,0.89465074027274,0.755266385368584,1.96540755467197,0.450089163592827,4,0.00170470963083102,0.25,0.5,collagen_ecm_structural,0.954545454545454
malignant,C1QA,8,5,7416,3774,82,160,0.0160451752831653,0.0640793155366546,4.23953365129836,1.10571736785329,1.3731313587169,0.136984477590542,10.0239923739484,3.94769300418768,1.19572995189921e-23,4,0.0451302265083255,0.25,0.5,macrophage_marker,0.625
malignant,CD226,8,5,7416,3774,54,66,0.00966868036244459,0.0217842414098615,1.74880763116057,0.728155339805825,0.88477331277584,0.183825167128786,4.81312394051015,2.42243519413002,1.48589071496532e-06,4,0.00923499659162209,0.25,0.5,nectin_target,0.583333333333333
malignant,EMCN,8,5,7416,3774,4,39,0.000961040957007376,0.00884171396245066,1.03338632750397,0.0539374325782093,2.85750936102093,0.497937031109262,5.73869622561553,17.4180906914142,9.5408175200698e-09,4,0.00770663289253074,0.25,0.5,msc_niche,0.875
malignant,GATA1,8,5,7416,3774,12,80,0.00253710792740494,0.025567489869528,2.11976682564918,0.161812297734628,2.55777123636512,0.304677018953214,8.395025148772,12.9070185410746,4.65794539054733e-17,4,0.0112546475106792,0.25,0.5,megakaryocyte_fibrosis_axis,0.625
malignant,GREM1,8,5,7416,3774,0,20,0,0.00867693094226371,0.529941706412295,0,4.39432419392804,1.43149630434233,3.06974190614269,80.9898788120922,0.00214243825056974,4,0.0287097755274482,0.25,0.5,msc_niche,0.875
malignant,IFNG,8,5,7416,3774,7,54,0.00196001423329349,0.0264023294066298,1.4308426073132,0.0943905070118662,2.67220257391985,0.389981666412188,6.85212358443406,14.4718093446221,7.27616526797543e-12,4,0.0257561551319411,0.25,0.5,inflammatory_cytokine,0.75
malignant,IL11,8,5,7416,3774,2,26,0.000306544265674713,0.00629909677097194,0.688924218335983,0.0269687162891046,3.04293578359003,0.661919551980278,4.59713839013581,20.9667066826731,4.28333132224082e-06,4,0.0162563617927806,0.25,0.5,profibrotic_cytokine_gf,0.75
malignant,IL6,8,5,7416,3774,4,16,0.000962386981498197,0.006689893890132,0.423953365129836,0.0539374325782093,1.97843080681872,0.532192872621144,3.71750714562297,7.23138663473903,0.00020119829778547,4,0.00255167450032017,0.25,0.5,inflammatory_cytokine,0.75
malignant,LYVE1,8,5,7416,3774,3,10,0.000611245991919065,0.00277301230528661,0.264970853206147,0.040453074433657,1.77629990083601,0.617537779842898,2.87642304457535,5.90795590383849,0.00402210256455417,4,0.00311415826811402,0.25,0.5,macrophage_marker,0.625
malignant,MGP,8,5,7416,3774,9,5,0.00191359537886445,0.00163367329860198,0.132485426603074,0.121359223300971,0.129006927427894,0.536173129873929,0.240606849243317,1.13769800545933,0.809859841191491,4,0.000475054110417126,0.25,0.5,collagen_ecm_structural,0.954545454545454
malignant,MPL,8,5,7416,3774,39,120,0.00905566537751759,0.0345450681974954,3.17965023847377,0.525889967637541,1.81782462392028,0.184457023176823,9.85500358084868,6.15844692948351,6.52143702209522e-23,4,0.0225692179847559,0.25,0.5,megakaryocyte_fibrosis_axis,0.625
malignant,FBN1,8,5,7416,3774,42,51,0.00914561449869101,0.0143882120415711,1.35135135135135,0.566343042071198,0.875441748888176,0.208209160291306,4.2046264807146,2.39993522855631,2.61513667350713e-05,4,0.00566058229012827,0.3125,0.75,collagen_ecm_structural,0.954545454545454
malignant,ITGA2B,8,5,7416,3774,29,106,0.00557322577747024,0.0319480334624733,2.80869104398516,0.391046386192017,1.98376124536401,0.209035717554854,9.49005877353681,7.2700360143503,2.30904040848297e-21,4,0.00978277119455538,0.3125,0.5,megakaryocyte_fibrosis_axis,0.625
malignant,PLOD2,8,5,7416,3774,8,9,0.00159054099584155,0.00285114898406878,0.238473767885533,0.107874865156419,0.787972970217607,0.472557685145682,1.66746408954218,2.19893459973287,0.0954221592500174,4,0.00263896341910726,0.3125,0.75,ecm_remodeling,0.9375
malignant,TIMP1,8,5,7416,3774,4010,2362,1.1906765993758,1.13141526692411,62.586115527292,54.0722761596548,0.351128645754045,0.0409163406162051,8.58162388097285,1.42067007733019,9.35430727106881e-18,4,0.089783350420232,0.3125,0.5,ecm_remodeling,0.9375
malignant,CD96,8,5,7416,3774,181,328,0.0469860752892404,0.140360759326596,8.69104398516163,2.44066882416397,1.3349214270721,0.094774146158412,14.0852909910771,3.79969738134147,4.67728199503008e-45,4,0.0326487951565331,0.375,0.5,nectin_target,0.583333333333333
malignant,DCN,8,5,7416,3774,2,2,0.000720139957691641,0.00104655657686288,0.0529941706412295,0.0269687162891046,0.67569963077312,0.89465074027274,0.755266385368584,1.96540755467197,0.450089163592827,4,0.00011524440116431,0.375,0.5,collagen_ecm_structural,0.954545454545454
malignant,OSMR,8,5,7416,3774,11,6,0.00215260930789395,0.00150161579292191,0.158982511923688,0.148327939590076,0.10500106461589,0.491124289692602,0.213797335663464,1.1107117928365,0.830705102752055,4,0.000475054110417126,0.375,0.5,profibrotic_cytokine_gf,0.964285714285714
malignant,TIGIT,8,5,7416,3774,17,29,0.00431469143624411,0.0115338953608434,0.768415474297827,0.229234088457389,1.20304669337027,0.302395921839623,3.97838266485721,3.33024772584244,6.93856378510862e-05,4,0.00367216532710841,0.375,0.5,nectin_target,0.583333333333333
malignant,VCAM1,8,5,7416,3774,3,3,0.000858754255438899,0.000809908369130833,0.0794912559618442,0.040453074433657,0.675829862164395,0.756193498369142,0.893726094738893,1.96566352909983,0.371468460018414,4,4.4090363251492e-05,0.375,0.5,msc_niche,0.954545454545455
malignant,COL5A1,8,5,7416,3774,9,44,0.00195399391603661,0.00906174866039326,1.16587175410705,0.121359223300971,2.23014811810185,0.3579638625634,6.23009289857258,9.30124366001453,4.66158665765714e-10,4,0.00680592514108304,0.4375,0.75,collagen_ecm_structural,0.954545454545454
malignant,FN1,8,5,7416,3774,12,29,0.00290246258017724,0.00854005825599377,0.768415474297827,0.161812297734628,1.54019442312714,0.338083340530378,4.55566494554542,4.66549726338273,5.2220118646072e-06,4,0.000965293685298034,0.4375,0.5,collagen_ecm_structural,0.954545454545454
malignant,IL18,8,5,7416,3774,996,919,0.180225389811539,0.24679540367967,24.3508214096449,13.4304207119741,0.729829941557938,0.0509608903841388,14.3213734308122,2.07472775270266,1.60911414061577e-46,4,0.0506390032639368,0.4375,0.75,inflammatory_cytokine,0.9375
malignant,IL1B,8,5,7416,3774,662,868,0.154892411107905,0.306362187980005,22.9994700582936,8.92664509169364,1.11400636908911,0.0561511381351175,19.8394263426764,3.04653953889947,1.36001680135562e-87,4,0.0673546021713962,0.4375,0.75,inflammatory_cytokine,0.9375
malignant,LOXL1,8,5,7416,3774,35,58,0.00667377803776966,0.0104325731634605,1.53683094859565,0.471952535059331,1.18568856256524,0.213699731773599,5.54838582493588,3.27293966949822,2.88319070403207e-08,4,0.00478435682790244,0.4375,0.75,ecm_remodeling,0.9375
malignant,MAF,8,5,7416,3774,55,113,0.0139610173221328,0.0380508826650412,2.99417064122946,0.741639697950378,1.41381063297341,0.165038009857779,8.56657587056309,4.11159336312962,1.06607664665129e-17,4,0.01789636420261,0.4375,0.75,macrophage_marker,0.833333333333333
malignant,NECTIN1,8,5,7416,3774,131,93,0.0237635548220854,0.0226622064237051,2.46422893481717,1.76645091693635,0.34152037832196,0.136779520596975,2.49686778277473,1.40708526705049,0.0125295664007372,4,0.00118342018430389,0.4375,0.5,nectin_target,0.583333333333333
malignant,NECTIN3,8,5,7416,3774,14,3,0.00336433524842396,0.00159227652596038,0.0794912559618442,0.188781014023732,-0.7470407002491,0.595885927796499,-1.25366394036448,0.473766497369107,0.209964179887781,4,6.07052845221356e-05,0.4375,0.5,nectin_target,0.583333333333333
malignant,RUNX2,8,5,7416,3774,627,717,0.124194169989414,0.238751752146673,18.9984101748808,8.45469255663431,0.931808989205359,0.0588362521502732,15.8373274155096,2.53909822687989,1.71976292005327e-56,4,0.142087741944314,0.4375,0.75,msc_niche,0.954545454545455
malignant,SPARC,8,5,7416,3774,338,589,0.0640397565108207,0.154686343284812,15.6067832538421,4.55771305285868,1.35320338590311,0.0714545864166946,18.9379500150174,3.86980216625046,5.55169764986517e-80,4,0.0490005474236069,0.4375,0.5,collagen_ecm_structural,0.954545454545454
malignant,TAGLN,8,5,7416,3774,405,107,0.0696423196925699,0.0317504746557798,2.83518812930578,5.46116504854369,-0.679588598838182,0.110379821362545,-6.15681915815083,0.506825458063421,7.42205175796949e-10,4,0.0159694993941505,0.4375,0.75,msc_niche,0.954545454545455
malignant,C1QC,8,5,7416,3774,3,32,0.000745604895049011,0.0126472743883614,0.847906730259671,0.040453074433657,2.91202594600462,0.562925933499314,5.17301792778067,18.3940261475332,2.30342903021525e-07,4,0.0187060592614237,0.5,0.25,macrophage_marker,0.833333333333333
malignant,CA9,8,5,7416,3774,1,3,0.000174032065375089,0.000273402397759158,0.0794912559618442,0.0134843581445523,1.52339746427554,0.976104990023022,1.56069017149436,4.58778558486897,0.118596871378161,4,0.000173302799694378,0.5,0.25,hypoxia,0.84375
malignant,CDH5,8,5,7416,3774,1,40,0.000181008179353893,0.00780787599393313,1.05988341282459,0.0134843581445523,3.98179532938923,0.831721498356549,4.78741422129536,53.6132012317579,1.68943908486006e-06,4,0.0119569989932801,0.5,0.25,msc_niche,0.954545454545455
malignant,NES,8,5,7416,3774,5,4,0.00076709022402043,0.000418650514418045,0.105988341282459,0.0674217907227616,0.475154533849061,0.635956402836576,0.747149540015188,1.60826270931032,0.454973299217983,4,6.9136417039612e-05,0.5,0.25,msc_niche,0.954545454545455
malignant,CALR,8,5,7416,3774,3426,2557,0.84261233943057,1.18158976176693,67.7530471648119,46.1974110032363,0.894607847159222,0.0418903357678704,21.3559483532567,2.4463762479359,3.4333174159407e-101,4,0.072365245865875,0.5625,0.5,megakaryocyte_fibrosis_axis,0.9375
malignant,HIF1A,8,5,7416,3774,2878,1652,0.653857699723951,0.56269042311232,43.7731849496555,38.8079827400216,0.205021889391157,0.0405465968905196,5.05645122190498,1.22755193503356,4.27130053591549e-07,4,0.013117061412313,0.5625,0.5,hypoxia,0.84375
malignant,PLOD1,8,5,7416,3774,620,613,0.110863528443187,0.150440478107362,16.2427133015368,8.36030204962244,0.754015834782939,0.0608690027951921,12.3875174581059,2.12551863214289,3.05350269780349e-35,4,-0.00694718928214495,0.5625,0.5,ecm_remodeling,0.9375
malignant,SERPINH1,8,5,7416,3774,57,181,0.0106067723434574,0.0396293004243418,4.79597244303127,0.768608414239482,1.86633604362574,0.152692846084576,12.2228126037548,6.46456706251021,2.34817552504891e-34,4,0.0169724014524611,0.5625,0.5,ecm_remodeling,0.9375
malignant,COL6A2,8,5,7416,3774,18,28,0.0032447521049187,0.00956902399874045,0.741918388977213,0.242718446601942,1.11258856132855,0.299238787046924,3.71806266262563,3.04222319209641,0.000200756478469549,4,0.00885119803883203,0.625,0.5,collagen_ecm_structural,1
malignant,FAP,8,5,7416,3774,4,2,0.000362934396015742,0.000860319186500804,0.0529941706412295,0.0539374325782093,0.0876431877618579,0.789064132807275,0.111072324945309,1.0915985568073,0.911558994416756,4,0.000285393885813117,0.625,0.5,msc_niche,0.984375
malignant,MMP9,8,5,7416,3774,29,45,0.00711863855693434,0.0292487387277198,1.19236883942766,0.391046386192017,1.11683726893027,0.23723368923993,4.70775155294548,3.0551762061984,2.50464103014817e-06,4,-0.0011998051521936,0.625,0.25,ecm_remodeling,0.9375
malignant,SFRP4,8,5,7416,3774,8,3,0.00224199484856968,0.00111877063780751,0.0794912559618442,0.107874865156419,-0.212148005645799,0.635422277797757,-0.333869322902969,0.808844975084028,0.738478169571969,4,0.00085518104853573,0.625,0.5,msc_niche,0.984375
malignant,TNC,8,5,7416,3774,8,2,0.00232931065829928,0.000921040504134703,0.0529941706412295,0.107874865156419,-0.54888535361533,0.719754899339613,-0.762600371486101,0.577593263945737,0.445701762974796,4,0.00018054167901215,0.625,0.5,collagen_ecm_structural,1
malignant,CDH2,8,5,7416,3774,25,192,0.00618553436586918,0.0399159788829832,5.08744038155803,0.337108953613808,2.74568751220228,0.211718956846633,12.96854827313,15.5753184735164,1.84491455192656e-38,4,-0.0184992162928754,0.6875,0.25,emt,0.947916666666667
malignant,CSF3R,8,5,7416,3774,4201,1880,1.1717481917655,0.740155510500257,49.8145204027557,56.6477885652643,-0.274875990341619,0.0401076187503379,-6.85346073654157,0.759666323345227,7.20844435428777e-12,4,-0.142686811514308,0.6875,0.5,monocyte_marker,1
malignant,LTBP1,8,5,7416,3774,108,30,0.0309952795609702,0.00722723371563477,0.794912559618442,1.45631067961165,-0.600273531727223,0.205930474777736,-2.91493297616639,0.548661539228349,0.00355764937223593,4,-0.00129053865219232,0.6875,0.5,collagen_ecm_structural,1
malignant,MMP14,8,5,7416,3774,153,33,0.0274659613582507,0.0106343576400536,0.874403815580286,2.06310679611651,-0.858779922403706,0.191755968376878,-4.47850426598383,0.423678687979398,7.51678686363178e-06,4,-0.000785601867568351,0.6875,0.5,ecm_remodeling,0.9375
malignant,NECTIN2,8,5,7416,3774,355,744,0.0629790230129127,0.181944369019689,19.7138314785374,4.78694714131607,1.58511747399855,0.0680273062047086,23.3011942179306,4.87986460204981,4.31137035820354e-120,4,-0.0249644929169747,0.6875,0.25,nectin_target,0.6875
malignant,NFE2,8,5,7416,3774,1962,1444,0.403987564275569,0.484697912814398,38.2617912029677,26.4563106796117,0.543902189474742,0.0425941608297573,12.7694073290618,1.72271612800074,2.42997645489313e-37,4,-0.0328620387843312,0.6875,0.5,megakaryocyte_fibrosis_axis,0.982142857142857
malignant,PDGFA,8,5,7416,3774,36,53,0.00747983016472975,0.0141772692190161,1.40434552199258,0.485436893203884,1.0670839674906,0.215622471204425,4.94885325045242,2.90689054163239,7.46520036794496e-07,4,-0.00271319951891762,0.6875,0.5,profibrotic_cytokine_gf,0.975
malignant,PVR,8,5,7416,3774,181,237,0.0309820655471988,0.0553267536154786,6.27980922098569,2.44066882416397,0.984491172996345,0.100702835862833,9.77620108273132,2.6764496880141,1.42457476848488e-22,4,-0.0112444932939622,0.6875,0.25,nectin_target,0.6875
malignant,S100A12,8,5,7416,3774,4017,1004,1.4553989625194,0.52823996898053,26.6030736618972,54.1666666666667,-1.18156936069757,0.0435836868253101,-27.1103581813414,0.30679688562503,7.43323734780041e-162,4,-0.103102158506931,0.6875,0.5,monocyte_marker,1
