tier,hierarchy_bin,gene,logFC,P.Value,q_within_bin,q_pooled,hit_baseline,hit_pooled
primary,Mono_DC,RPN2,0.215349657537017,0.12971564449169,0.349361133845873,0.448140115401468,FALSE,FALSE
primary,Mono_DC,TMEM238,-0.331060779153476,0.129867635522101,0.349673312501893,0.448406779230485,FALSE,FALSE
primary,Mono_DC,DHX37,0.241399225141159,0.129906175459613,0.349673312501893,0.448406779230485,FALSE,FALSE
primary,Mono_DC,OXSR1,-0.359847481533993,0.130249973232361,0.35037242799505,0.449142942957632,FALSE,FALSE
primary,Mono_DC,ZBTB37,0.466597671528964,0.130309749052294,0.350447749889722,0.449142942957632,FALSE,FALSE
primary,Mono_DC,POLR2I,-0.219878349457621,0.130378775559687,0.350547907276398,0.449142942957632,FALSE,FALSE
primary,Mono_DC,RPL10,-0.271320832391166,0.130413917087638,0.350556931893629,0.449142942957632,FALSE,FALSE
primary,Mono_DC,CD58,-0.344606203655058,0.13051204855096,0.350573915703091,0.449388189693164,FALSE,FALSE
primary,Mono_DC,CACUL1,-0.22267193381799,0.130547381611442,0.350573915703091,0.449388189693164,FALSE,FALSE
primary,Mono_DC,CUL3,0.201461929050833,0.130533720042623,0.350573915703091,0.449388189693164,FALSE,FALSE
primary,Mono_DC,EMP3,-0.411358021517783,0.130580565536635,0.350577667308556,0.449431998162985,FALSE,FALSE
primary,Mono_DC,ZBTB38,-0.50809420565812,0.130746093597898,0.350851257005162,0.449649488142176,FALSE,FALSE
primary,Mono_DC,UPF3B,0.283911427956141,0.130869980683714,0.351098277051979,0.449786964378762,FALSE,FALSE
primary,Mono_DC,HTATSF1,0.192195861482369,0.131163626816801,0.35162947014159,0.450167297656423,FALSE,FALSE
primary,Mono_DC,GBF1,0.177804340937398,0.131231688146214,0.351726437075235,0.450191904572794,FALSE,FALSE
primary,Mono_DC,ZNF432,0.403204674373161,0.131366137679181,0.351915747501502,0.450512438132051,FALSE,FALSE
primary,Mono_DC,ENOX2,-0.451669192323798,0.131538705724247,0.352051976054736,0.450715161494167,FALSE,FALSE
primary,Mono_DC,RTTN,0.360477615403904,0.131578753029987,0.352051976054736,0.450715161494167,FALSE,FALSE
primary,Mono_DC,DRAM2,-0.289877129455796,0.131672354812384,0.352051976054736,0.450715161494167,FALSE,FALSE
primary,Mono_DC,AMZ2,-0.2681008695985,0.131641497299513,0.352051976054736,0.450715161494167,FALSE,FALSE
primary,Mono_DC,AGO1,0.224570295485637,0.131650365173149,0.352051976054736,0.450715161494167,FALSE,FALSE
primary,Mono_DC,SNX5,0.179396835781712,0.131470115456429,0.352051976054736,0.450681174866613,FALSE,FALSE
primary,Mono_DC,PYHIN1,1.07476171784276,0.131829268054404,0.352130055067091,0.450904124223446,FALSE,FALSE
primary,Mono_DC,UNC93B1,-0.326949003268279,0.13193037360529,0.352314791886863,0.451179697654829,FALSE,FALSE
primary,Mono_DC,ATP2B1,-0.569029797782697,0.131986456526249,0.352379237237473,0.451301239443605,FALSE,FALSE
primary,Mono_DC,ZNF585A,-0.381276597675264,0.132128215913688,0.352627607295648,0.451556857449551,FALSE,FALSE
primary,Mono_DC,HSCB,-0.248702125469872,0.132143431041156,0.352627607295648,0.451556857449551,FALSE,FALSE
primary,Mono_DC,EPB41L2,0.512025098874988,0.132248224846565,0.352821884816828,0.451752649255743,FALSE,FALSE
primary,Mono_DC,OSTF1,-0.368942499519795,0.132427829397622,0.353215605907225,0.452177025806087,FALSE,FALSE
primary,Mono_DC,SH3BGRL,-0.211148763685593,0.132469658420517,0.353241746305581,0.45224956112515,FALSE,FALSE
primary,Mono_DC,PHACTR4,0.192200395016005,0.132529058338989,0.35331471704634,0.452382051374961,FALSE,FALSE
primary,Mono_DC,ZNF354A,-0.340373142853646,0.132681038170628,0.353526056602176,0.452653848541644,FALSE,FALSE
primary,Mono_DC,CHMP3,0.199749137439611,0.132691100396385,0.353526056602176,0.452653848541644,FALSE,FALSE
primary,Mono_DC,CLEC2D,0.453129414645712,0.132785602760886,0.353640524793832,0.452691977799722,FALSE,FALSE
primary,Mono_DC,PTGES2,-0.28590537812422,0.132811592501229,0.353640524793832,0.452691977799722,FALSE,FALSE
primary,Mono_DC,NFX1,0.193684786805866,0.132995434200495,0.353959132190459,0.453039979412334,FALSE,FALSE
primary,Mono_DC,SWAP70,0.293336809847798,0.133185075248624,0.354207425830014,0.453128808061136,FALSE,FALSE
primary,Mono_DC,TMEM19,-0.353628275750818,0.133220328139145,0.354215766404685,0.453128808061136,FALSE,FALSE
primary,Mono_DC,KDELR1,-0.213832676931156,0.133315599211276,0.354383645143688,0.453306051551233,FALSE,FALSE
primary,Mono_DC,GLCCI1,0.535200171462726,0.133657504108525,0.354630764723237,0.453766296980404,FALSE,FALSE
primary,Mono_DC,CHMP7,-0.311671622454405,0.133599105211981,0.354630764723237,0.453708261308088,FALSE,FALSE
primary,Mono_DC,PTCD1,0.243424018495156,0.133507290266146,0.354630764723237,0.453606814082424,FALSE,FALSE
primary,Mono_DC,COX7B,-0.206327583759697,0.133590691677665,0.354630764723237,0.453708261308088,FALSE,FALSE
primary,Mono_DC,SMARCA5,-0.19315987533739,0.133639964657072,0.354630764723237,0.453766296980404,FALSE,FALSE
primary,Mono_DC,MED29,-0.181856764420683,0.133856994070014,0.354971396154817,0.454092696529359,FALSE,FALSE
primary,Mono_DC,RAB5C,-0.249580064943661,0.134010930639364,0.355290037024409,0.454264177629406,FALSE,FALSE
primary,Mono_DC,PECAM1,-0.390464593174129,0.134169190292398,0.355453278821729,0.454315039130113,FALSE,FALSE
primary,Mono_DC,MRPL15,-0.252342637082755,0.134147337954947,0.355453278821729,0.454315039130113,FALSE,FALSE
primary,Mono_DC,NMT1,0.377644610643689,0.134236097616202,0.355545129829274,0.454466455313662,FALSE,FALSE
primary,Mono_DC,CSNK1G2,-0.205121594156038,0.134524784997097,0.356063242072013,0.455105946605093,FALSE,FALSE
primary,Mono_DC,PTBP1,0.202237008077186,0.134527007316491,0.356063242072013,0.455105946605093,FALSE,FALSE
primary,Mono_DC,LUC7L2,0.193698229380871,0.134528563760457,0.356063242072013,0.455105946605093,FALSE,FALSE
primary,Mono_DC,CORO1B,-0.366383973632302,0.134937760227249,0.356906822172989,0.455783807683883,FALSE,FALSE
primary,Mono_DC,BFAR,-0.26737650127588,0.134944369250282,0.356906822172989,0.455783807683883,FALSE,FALSE
primary,Mono_DC,CHD1,-0.346942859351416,0.135160116757721,0.357391735248359,0.45590858360976,FALSE,FALSE
primary,Mono_DC,SMYD4,0.390849602980481,0.135219049202207,0.35746186329126,0.456022104973245,FALSE,FALSE
primary,Mono_DC,YWHAQ,0.292347180728242,0.135387080098393,0.35764888776172,0.456218880126404,FALSE,FALSE
primary,Mono_DC,ATP6V1D,-0.27601379113016,0.13535637740536,0.35764888776172,0.456218880126404,FALSE,FALSE
primary,Mono_DC,CARHSP1,-0.283915478159526,0.135479414194312,0.357807102286655,0.456301387206351,FALSE,FALSE
primary,Mono_DC,TMED3,0.213500841163532,0.135809642612904,0.358421763191604,0.457046880907303,FALSE,FALSE
primary,Mono_DC,TMEM205,-0.303589728827193,0.135843536857908,0.358425446891355,0.457090926823614,FALSE,FALSE
primary,Mono_DC,PLEC,-0.492394257715899,0.135879908953767,0.358435665116263,0.457143295529143,FALSE,FALSE
primary,Mono_DC,CDYL,0.193581842414681,0.135937852455331,0.358502767749842,0.457243034376491,FALSE,FALSE
primary,Mono_DC,MDK,0.711608744371351,0.135998228629426,0.358576252343758,0.457260189201451,FALSE,FALSE
primary,Mono_DC,SYAP1,-0.415863145674594,0.136051534809555,0.358631065347652,0.457260189201451,FALSE,FALSE
primary,Mono_DC,DDX39B,0.157316716921164,0.136329372971363,0.359191747372472,0.457921148831686,FALSE,FALSE
primary,Mono_DC,ERAP1,0.264257372081087,0.136411083556914,0.359321194303607,0.457948516910428,FALSE,FALSE
primary,Mono_DC,RINL,0.515966548102168,0.136697404752625,0.359817584013534,0.457990296987251,FALSE,FALSE
primary,Mono_DC,SAT1,-0.538563570511064,0.136912496033255,0.360222586602794,0.458239671736226,FALSE,FALSE
primary,Mono_DC,DENND1B,0.297979484236473,0.137210543686494,0.360222586602794,0.458392277191255,FALSE,FALSE
primary,Mono_DC,PDCD5,-0.275265544214928,0.13693583890702,0.360222586602794,0.458239671736226,FALSE,FALSE
primary,Mono_DC,CACYBP,0.228241370719822,0.13712220829153,0.360222586602794,0.458382459948784,FALSE,FALSE
primary,Mono_DC,MED25,0.213651194713319,0.137064413514968,0.360222586602794,0.458320867657584,FALSE,FALSE
primary,Mono_DC,RPL31,0.201911148711952,0.137175768240597,0.360222586602794,0.458392277191255,FALSE,FALSE
primary,Mono_DC,RMDN1,-0.172864976243117,0.137038950625062,0.360222586602794,0.458320867657584,FALSE,FALSE
primary,Mono_DC,LCP2,-0.326863462472698,0.137267364884475,0.360285998884073,0.458409590170739,FALSE,FALSE
primary,Mono_DC,PDPK1,-0.176031388445408,0.137336366412777,0.360295619687562,0.458507583163234,FALSE,FALSE
primary,Mono_DC,TRAF3IP2,0.541297403977917,0.137384649479559,0.360336575293711,0.458554142269285,FALSE,FALSE
primary,Mono_DC,MYDGF,-0.273567106129278,0.137658204318794,0.360968220502135,0.458839795278347,FALSE,FALSE
primary,Mono_DC,SRFBP1,0.230167413657095,0.137756607666827,0.361140391242557,0.458934876249441,FALSE,FALSE
primary,Mono_DC,C8orf82,-0.235751299425794,0.13802764762762,0.361557570191889,0.459393265298381,FALSE,FALSE
primary,Mono_DC,UBA52,-0.200267553390556,0.138079652339127,0.361557570191889,0.459393265298381,FALSE,FALSE
primary,Mono_DC,ADI1,-0.268192915645767,0.138226828740078,0.361599547954061,0.459396450725581,FALSE,FALSE
primary,Mono_DC,DNAAF2,0.327902643967971,0.138306164372479,0.361704718242234,0.459396450725581,FALSE,FALSE
primary,Mono_DC,CCNB1IP1,0.31096051260533,0.138631691063593,0.361800501831607,0.459782551475858,FALSE,FALSE
primary,Mono_DC,ISCU,-0.264267948186582,0.13859939985109,0.361800501831607,0.459779634611264,FALSE,FALSE
primary,Mono_DC,PSMA4,-0.231414072740122,0.138598401660382,0.361800501831607,0.459779634611264,FALSE,FALSE
primary,Mono_DC,SNX11,0.220759558707231,0.138505982343035,0.361800501831607,0.459702562266363,FALSE,FALSE
primary,Mono_DC,SNX18,-0.428589158263673,0.138697203641037,0.361868644666809,0.459845655919583,FALSE,FALSE
primary,Mono_DC,ATRAID,-0.213695373491312,0.138723422762831,0.361868644666809,0.459845655919583,FALSE,FALSE
primary,Mono_DC,POLR2D,0.214930911941825,0.138836433555828,0.362077802243374,0.459906153315438,FALSE,FALSE
primary,Mono_DC,RFK,-0.236641629741016,0.138894082186025,0.362142513576753,0.45996305361746,FALSE,FALSE
primary,Mono_DC,LCMT1,-0.234836650722608,0.139064001639935,0.362328578806247,0.46024360530698,FALSE,FALSE
primary,Mono_DC,KLC1,0.196307514862932,0.139050034242604,0.362328578806247,0.46024360530698,FALSE,FALSE
primary,Mono_DC,CNDP2,-0.279159812179476,0.13917571156743,0.362493655373187,0.460440820161544,FALSE,FALSE
primary,Mono_DC,GBP2,-0.531234725878811,0.139228384010794,0.362499963941229,0.460440820161544,FALSE,FALSE
primary,Mono_DC,CEP85L,-0.385970982831315,0.139527933736135,0.362617760632403,0.460737889110047,FALSE,FALSE
primary,Mono_DC,SEC61G,-0.360924960998628,0.13938931311529,0.362617760632403,0.460576851319924,FALSE,FALSE
primary,Mono_DC,CDR2,0.356943835778655,0.139454262976179,0.362617760632403,0.460702361402056,FALSE,FALSE
primary,Mono_DC,UNC45A,0.303782450948425,0.139644818824221,0.362617760632403,0.460916019343347,FALSE,FALSE
primary,Mono_DC,RPL8,-0.256313530092238,0.139739133468619,0.362617760632403,0.460950303779594,FALSE,FALSE
primary,Mono_DC,RARS2,-0.192592368525904,0.139615437440855,0.362617760632403,0.460904832038611,FALSE,FALSE
primary,Mono_DC,ABRACL,-0.276320557712365,0.139833183831551,0.362704652981698,0.461122067786753,FALSE,FALSE
primary,Mono_DC,COX17,-0.284891110465912,0.139901198158453,0.362785833441566,0.461277115765128,FALSE,FALSE
primary,Mono_DC,DDX18,-0.186713920368783,0.13993026887845,0.362785833441566,0.461303733041816,FALSE,FALSE
primary,Mono_DC,PRMT7,0.454629173054423,0.139975714192461,0.362818367057263,0.461384315843088,FALSE,FALSE
primary,Mono_DC,CHST2,-0.647760492135362,0.140045084126841,0.362912883654823,0.461543722349619,FALSE,FALSE
primary,Mono_DC,HSD17B11,-0.212902936108329,0.140095218767372,0.362957521208678,0.461639697180199,FALSE,FALSE
primary,Mono_DC,IRF3,0.311291926295016,0.140233900333517,0.363146204925653,0.461745445962395,FALSE,FALSE
primary,Mono_DC,CAPZA2,-0.288284970183269,0.140424694477533,0.36331606855962,0.461745445962395,FALSE,FALSE
primary,Mono_DC,WDR82,0.206892091114829,0.14043126305827,0.36331606855962,0.461745445962395,FALSE,FALSE
primary,Mono_DC,NUCB1,-0.203635484358411,0.140403849053448,0.36331606855962,0.461745445962395,FALSE,FALSE
primary,Mono_DC,CRIP2,1.1114245695928,0.140505635498139,0.363338019673851,0.461745445962395,FALSE,FALSE
primary,Mono_DC,C11orf21,-0.393519496762559,0.140489736166191,0.363338019673851,0.461745445962395,FALSE,FALSE
primary,Mono_DC,SPI1,-0.317250886579692,0.140665965086073,0.36366735324292,0.46213407910512,FALSE,FALSE
primary,Mono_DC,NDUFB4,-0.231674832014905,0.140714185950243,0.363706762794759,0.462157349441828,FALSE,FALSE
primary,Mono_DC,BRCA1,0.531591769267955,0.140938207474382,0.364200442885416,0.46261339907436,FALSE,FALSE
primary,Mono_DC,TMEM8A,0.210207418471588,0.141017553999192,0.364234801652713,0.462735570397049,FALSE,FALSE
primary,Mono_DC,ZNF439,0.519793758665641,0.141372670690827,0.364639659740207,0.463278073151368,FALSE,FALSE
primary,Mono_DC,DCP1A,0.343545294701651,0.141336781845731,0.364639659740207,0.463264532955479,FALSE,FALSE
primary,Mono_DC,ZFAT,-0.3386603360226,0.141241071501474,0.364639659740207,0.463264532955479,FALSE,FALSE
primary,Mono_DC,IMMT,-0.223706308741351,0.141310325743705,0.364639659740207,0.463264532955479,FALSE,FALSE
primary,Mono_DC,ZNF207,0.210822438589477,0.141347451609112,0.364639659740207,0.463264532955479,FALSE,FALSE
primary,Mono_DC,USP10,0.222851102442517,0.141576651804803,0.364995066095178,0.463738998583527,FALSE,FALSE
primary,Mono_DC,MRPL14,-0.289493870980854,0.141940708064415,0.365762633000569,0.464377574902031,FALSE,FALSE
primary,Mono_DC,SMARCD2,0.229739814445836,0.141933846362117,0.365762633000569,0.464377574902031,FALSE,FALSE
primary,Mono_DC,TMEM106C,0.446324384681527,0.142037126513847,0.365779567034413,0.464428660500053,FALSE,FALSE
primary,Mono_DC,MARK3,0.179630840989965,0.142046775374775,0.365779567034413,0.464428660500053,FALSE,FALSE
primary,Mono_DC,ERLIN2,0.268427859434021,0.142100494095075,0.365832481179875,0.464428660500053,FALSE,FALSE
primary,Mono_DC,ZNF383,0.377986632528573,0.142295590133491,0.366249256378594,0.46463909328815,FALSE,FALSE
primary,Mono_DC,SMAD3,0.38608378384353,0.142577433157871,0.366632434203348,0.465026884357222,FALSE,FALSE
primary,Mono_DC,ZNF736,0.335400451822498,0.142479886419811,0.366632434203348,0.465026884357222,FALSE,FALSE
primary,Mono_DC,ZNF24,0.211601576973913,0.142570279349737,0.366632434203348,0.465026884357222,FALSE,FALSE
primary,Mono_DC,PIK3IP1,0.476468376917968,0.142787027290394,0.366843471559689,0.465026884357222,FALSE,FALSE
primary,Mono_DC,FAM117B,-0.386687829496733,0.142901328485227,0.366843471559689,0.465087071702106,FALSE,FALSE
primary,Mono_DC,ARNTL,-0.363687541977139,0.142992119343105,0.366843471559689,0.46511606009012,FALSE,FALSE
primary,Mono_DC,CGRRF1,-0.340219102461223,0.142826224748077,0.366843471559689,0.465026884357222,FALSE,FALSE
primary,Mono_DC,MTHFR,-0.267018841672753,0.142718396229502,0.366843471559689,0.465026884357222,FALSE,FALSE
primary,Mono_DC,ZBTB8OS,-0.24413363007201,0.142742061209175,0.366843471559689,0.465026884357222,FALSE,FALSE
primary,Mono_DC,DDX1,0.225513548303542,0.142962527832823,0.366843471559689,0.46511606009012,FALSE,FALSE
primary,Mono_DC,RERE,0.21293710006031,0.142919696893847,0.366843471559689,0.465087071702106,FALSE,FALSE
primary,Mono_DC,TRIM41,0.16728586759163,0.142796934971753,0.366843471559689,0.465026884357222,FALSE,FALSE
primary,Mono_DC,WBP1L,-0.413699399003966,0.143029377782886,0.366853722690104,0.465162834496773,FALSE,FALSE
primary,Mono_DC,HNRNPL,0.234550239185363,0.143070020150881,0.366872646418057,0.465162834496773,FALSE,FALSE
primary,Mono_DC,HBA2,1.95071484867125,0.143157135589334,0.367010703955082,0.465308346169859,FALSE,FALSE
primary,Mono_DC,GPCPD1,-0.376405525161212,0.143191111060286,0.367012494511711,0.465349928828908,FALSE,FALSE
primary,Mono_DC,VASP,-0.285879110057709,0.14333296543915,0.367212375682863,0.465742037824684,FALSE,FALSE
primary,Mono_DC,OST4,-0.227198337639321,0.143385843841602,0.367255567052725,0.465778487448062,FALSE,FALSE
primary,Mono_DC,TNFRSF10A,-0.530337855768694,0.143483999854167,0.367336358958126,0.465778487448062,FALSE,FALSE
primary,Mono_DC,MEA1,-0.287591206836552,0.143464709886506,0.367336358958126,0.465778487448062,FALSE,FALSE
primary,Mono_DC,CAPG,-0.580896010406733,0.143599249159476,0.367375578515394,0.465904347876306,FALSE,FALSE
primary,Mono_DC,FOXO3,-0.487102621256479,0.143653209994381,0.36742000315757,0.465904347876306,FALSE,FALSE
primary,Mono_DC,UBE2L6,-0.393254629174315,0.143683241782446,0.36742000315757,0.465904347876306,FALSE,FALSE
primary,Mono_DC,ALAD,0.289324234646731,0.143803362779824,0.367641930481845,0.465904347876306,FALSE,FALSE
primary,Mono_DC,VAMP4,-0.254526152149626,0.143983106664972,0.367930881234472,0.466199686119791,FALSE,FALSE
primary,Mono_DC,COX6A1,-0.236273178117246,0.144120561008906,0.368196818940752,0.466438509841582,FALSE,FALSE
primary,Mono_DC,GMPS,0.258492046307428,0.144184230907358,0.368274173848368,0.46657583868077,FALSE,FALSE
primary,Mono_DC,LACTB,-0.276003615061628,0.144219296569961,0.368278449147974,0.46662057825412,FALSE,FALSE
primary,Mono_DC,SNX13,-0.258135064618056,0.144263199779356,0.368305284807064,0.46662518197183,FALSE,FALSE
primary,Mono_DC,GPX4,-0.277275196982792,0.144375326350874,0.368384580143104,0.466774056671493,FALSE,FALSE
primary,Mono_DC,DCAF17,0.25766871541067,0.144433860652782,0.368384580143104,0.466774056671493,FALSE,FALSE
primary,Mono_DC,TPI1,-0.221055857409183,0.144405512523937,0.368384580143104,0.466774056671493,FALSE,FALSE
primary,Mono_DC,TUBGCP2,-0.176075763324043,0.144436707963622,0.368384580143104,0.466774056671493,FALSE,FALSE
primary,Mono_DC,EIF2AK2,0.328733082385377,0.144706651004034,0.368669358725685,0.467371422509206,FALSE,FALSE
primary,Mono_DC,DCAF4,0.391142696209365,0.14498786905106,0.369215240767521,0.467798280978518,FALSE,FALSE
primary,Mono_DC,GTF3A,0.208669385719815,0.145136952062279,0.369509567011745,0.467937504547411,FALSE,FALSE
primary,Mono_DC,EXOC1,0.190600470777324,0.145280672769723,0.369704785412385,0.46805559467342,FALSE,FALSE
primary,Mono_DC,C22orf39,-0.210973208999712,0.145343230174878,0.369778658730963,0.468119839277509,FALSE,FALSE
primary,Mono_DC,RPS19BP1,-0.205441952292069,0.145453919041812,0.369974924610736,0.468133188899733,FALSE,FALSE
primary,Mono_DC,EIF5A,0.252817788789234,0.145505529776625,0.370020864170256,0.468209342049458,FALSE,FALSE
primary,Mono_DC,SKAP1,0.745963222119781,0.14554151744985,0.370027062230151,0.468209342049458,FALSE,FALSE
primary,Mono_DC,SRP19,0.244051933383153,0.145752059148824,0.370391580726356,0.468680765140591,FALSE,FALSE
primary,Mono_DC,OGDH,-0.321936935472915,0.145934765141877,0.370661664127266,0.468990307314453,FALSE,FALSE
primary,Mono_DC,ARHGEF1,-0.20763792940081,0.145901404420437,0.370661664127266,0.468955077353706,FALSE,FALSE
primary,Mono_DC,RNF40,0.203254861300372,0.145959162871042,0.370661664127266,0.468990307314453,FALSE,FALSE
primary,Mono_DC,YBEY,-0.331770594494764,0.146176014612373,0.370700221926848,0.468990307314453,FALSE,FALSE
primary,Mono_DC,C17orf75,-0.303370574300143,0.14616671559559,0.370700221926848,0.468990307314453,FALSE,FALSE
primary,Mono_DC,COPS2,0.27008505203709,0.146168864367205,0.370700221926848,0.468990307314453,FALSE,FALSE
primary,Mono_DC,FBXO25,0.236430702142741,0.146164272144124,0.370700221926848,0.468990307314453,FALSE,FALSE
primary,Mono_DC,NOL8,0.221161251590184,0.146059068438896,0.370700221926848,0.468990307314453,FALSE,FALSE
primary,Mono_DC,MDM1,-0.385956276430451,0.146450616417978,0.371140590182417,0.469415464267078,FALSE,FALSE
primary,Mono_DC,RSL1D1,-0.17331727597688,0.146524222242741,0.371156556526227,0.469462668681276,FALSE,FALSE
primary,Mono_DC,NUDC,0.192163681875803,0.146642172611641,0.371284784603717,0.469577726760429,FALSE,FALSE
primary,Mono_DC,POLR2L,-0.256437594591011,0.146792307626409,0.371579610009562,0.469723460189579,FALSE,FALSE
