gene	Adipo_MSC	AML_blast	B	DC	Endothelial	Erythroid_MEP	HSC_MPP	LMPP_GMP	Macrophage	Megakaryocyte	Monocyte	MSC_fibroblast	Osteolineage	Pericyte	Plasma	T_NK
AC002401.1	0	0	0	0	0.00481711122991559	0	0	0	0	0	0	0.000406512205073323	0.000566670793346132	0	0	0
AC002454.1	0.00330029948987403	0.0438244580075251	0.0250051638457217	0.031061331625318	0.0231451117765897	0.39919139766694	0.339569161484923	0.44528994939396	0	0.308608163356923	0.00957613926435298	0.00941729366604346	0.011078737633221	0	0.000795949302391536	0.0174396298347735
AC002480.2	0	0	0	0	0.0187308836962341	0	0	0	0	0	0	0.00020255876662242	0.00258308987975202	0	0	0
AC002511.2	0.00137806151928814	0	0	0	0	0	0	0	0	0	0	0.0156655443454486	0	0	0	0
AC003005.2	0.00650917719741093	0	0	0	0	0	0	0	0	0	0	0.00184837873570489	0.00133610714785439	0	0	0
AC003009.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003092.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003092.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003101.1	0.00357052060514315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003956.1	0	0	0	0	0	0	0	0	0	0	0	0.000862972808767502	0	0	0	0
AC003958.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003984.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003988.1	0	0	0	0	0	0	0	0	0	0	0	0	0.0484751075599963	0	0	0
AC004012.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004053.1	0	0	0	0	0.00890292928992326	0	0	0	0	0	0	0	0.0069987309409354	0	0	0
AC004054.1	0	0	0	0	0.0121857562647343	0	0	0	0	0	0	0	0	0	0	0
AC004063.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004158.1	0.0113848511065434	0	0	0	0.0122061824429339	0	0	0	0	0	0	0.00675782974334153	0.0116075283448927	0.0328849166421532	0	0
AC004257.1	0.00251234300860445	0	0	0	0	0	0	0	0	0	0	0.0226377968471299	0.0187649692801469	0.252732933580762	0	0
AC004448.2	0.00923494779270297	0	0	0	0.0295960895334714	0	0	0	0	0	0	0.0119672673653438	0.0162024089216105	0.0159339286822804	0	0
AC004490.1	0	0	0	0	0	0	0	0	0	0	0	0.00104933663946545	0	0	0	0
AC004593.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004637.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004870.3	0.0052251346502443	0	0	0	0	0	0	0	0	0	0	0.00437747216586234	0	0	0	0
AC004988.1	0	0	0	0	0	0	0	0	0	0	0	0	0.0142330563310009	0	0	0
AC005008.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005009.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005009.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005224.2	0	0.0366652889081043	0	0.00839282162078204	0	0	0.000852166864429315	0.00252105833186951	0	0	0.0052540357445572	0	0	0	0	0.0191943950323923
AC005253.2	0	0	0	0	0	0	0	0	0	0	0	5.80624195001773e-05	0	0	0	0
AC005256.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005262.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005281.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005304.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005307.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005355.1	0.00124305941559965	0	0	0	0.0438863265636963	0	0	0	0	0	0	0.00356511823484557	0.0153652610195768	0.00974055085111054	0	0
AC005387.2	0	0	0	0	0	0	0	0	0	0	0	0	0.00412286955835311	0	0	0
AC005394.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005480.1	0.222365397151921	0.00680486234288401	0.00563489694353396	0	0.0835484045445783	0.0053547177101515	0.00700678351791727	0.00669667403700163	0	0	0.0057779175438143	0.205320448265483	0.19427577858745	0.441728592600401	0	0.00644638891913571
AC005498.3	0.0208693928736667	0	0.00168782108707464	0	0.0328075287112923	0.00382030218897261	0.00922631142410233	0.00778905015087812	0	0.00479721369879616	0	0.019502937852695	0.0389770785049935	0.0131811011098398	0	0.00256713629194365
AC005523.2	0.0487451359284559	0.0534892835458966	0.060555798645953	0.0406988516737591	0.047636190496866	0.0387639916089366	0.0378309592229325	0.0391526533244725	0	0.0514118026391532	0.0314966626447774	0.036101100866304	0.0416275951324753	0.0635729223976492	0.0104284804434458	0.0489324637412619
AC005592.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005597.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005616.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005703.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005703.3	0	0	0	0	0	0	0	0	0	0	0	0	0.000509938367813345	0	0	0
AC005863.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006004.1	0.00170764571769406	0	0	0	0	0	0	0	0	0	0	0.00353645390891037	0	0	0	0
AC006007.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006019.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006041.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006076.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006150.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006272.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006296.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006296.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006369.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006449.2	0.0114986523593025	0	0	0	0.00489980180841145	0	0.00316496248396894	0.00308881876415121	0	0.00856446269765097	0	0.0260384784515353	0.0436407739290899	0.0156821018335513	0	0
AC006482.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007009.1	0	0.0011464506173445	0	0	0	0.00407438419437214	0.0156260447269916	0.0129065247353172	0	0.0178421271997852	0	0	0	0	0	0
AC007091.1	0.114059137636105	0	0	0	0	0	0	0	0	0	0	0.038396153761455	0.247261100540632	0	0	0
AC007099.1	0.00549300285682817	0	0	0	0.0405518250115848	0	0	0	0	0	0	0.00606955452319387	0.0123929861491358	0	0	0
AC007099.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007106.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007126.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007179.1	0	0	0	0	0	0	0	0	0	0	0	0.00103750440208987	0.00170929146786344	0	0	0
AC007292.3	0.0119205152355066	0	0	0	0.0283057614013716	0	0	0	0	0	0	0.0129455481930637	0.0162453277798436	0.0131234060763222	0	0
AC007319.1	0.900110246034521	0	0	0	2.0102092891024	0	0.00495086794430346	0.0013676752741846	0	0	0	0.830342172357864	0.783644245711836	0.466833537249548	0	0
AC007325.1	0	0	0	0	0	0	0	0	0	0	0	0.00249783249240893	0	0	0	0
AC007325.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007325.4	0.0229402709359896	0.0137672994943031	0	0.0100290571198993	0.0247482504203026	0.00920686281563053	0.0229560611401083	0.029359785193347	0	0.00762137410548045	0.0153433430349067	0.0384034560044036	0.0674064887440227	0.0581286810402545	0.0194778504529983	0.00889681285413772
AC007349.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007364.1	0.188208652011291	0	0	0	0.0636402537756946	0	0	0.00203980712278947	0	0	0	0.158996877864459	0.271742517979062	0.0429880623695773	0	0
AC007365.1	0.00510437050017382	0.022747981690392	0	0.0130934692494632	0.0047479075035317	0.00833993485702078	0.0170280008879365	0.0103280065654965	0	0.0121053507751614	0.00977833422978855	0.0125426001777412	0.0172947343812544	0	0.002523822385506	0.00446274812237471
AC007383.3	0	0	0	0	0.00183876326587607	0	0.00232526588760714	0.00209473066351937	0	0.0120124218900984	0	0.00707528335171648	0.00284798444649999	0	0.000489683198510513	0.0011582575026427
AC007389.3	0	0	0	0	0	0	0	0	0	0	0	0.000522505719031807	0	0	0	0
AC007422.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007557.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007557.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007557.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007557.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007563.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007620.3	0	0	0	0	0	0	0	0	0	0	0	0.00223432095319942	0	0	0	0
AC007652.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007743.1	0	0	0	0	0.102969227705238	0	0	0	0	0	0	0.00376371900644439	0.000717715957957995	0	0	0
AC007795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007879.1	0.0151060455576967	0	0	0	0.00650402182592232	0	0	0	0	0	0	0.0106664961734033	0.014823501797901	0	0	0
AC007879.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007879.3	0.0027130596778113	0	0	0	0	0	0	0	0	0	0	0	0.0028024458570551	0	0	0
AC007879.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007948.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007950.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007950.2	0.00365544237703025	0.0167838792050489	0	0.00275885932221757	0	0	0.00202993525652359	0.00206107035645111	0.00416048950208938	0	0.0163020805053917	0.012414008169649	0.0121233366138052	0	0.016224669140232	0.00807686519589947
AC007952.4	0.245074964715103	1.11252193248334	0.447178920146632	0.824304221585605	0.28538745535748	0.275291956014522	0.397433895174574	0.423181395261581	0.640258508676901	0.344639899549988	0.867105018954432	0.410562192312883	0.330325964528468	0.263274058588114	1.01488041959187	0.384810285215873
AC007952.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008063.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008268.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008269.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008277.1	0.00385285421633128	0	0	0	0.0154771099057663	0	0	0	0	0	0	0.0027146329951448	0.0176788824106731	0	0	0
AC008278.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008522.1	0.018002955059243	0	0	0	0.00143713324364403	0	0	0	0	0	0	0.022730288192822	0.0234849913255849	0.0139107128684728	0	0
AC008592.4	0.002817379571527	0	0	0	0	0	0	0	0	0	0	0.0060821996908381	0.00391574620936011	0	0	0
AC008641.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008686.1	0.00144967463050543	0	0	0	0.00530216798398206	0	0	0.00176286243539172	0	0	0	0.000654548978099773	0.00660906374656629	0	0	0.00101605847821846
AC008691.1	0	0	0.013075468991519	0	0.0054828699693111	0	0	0	0	0	0	0.0050638726919936	0.00428149963101257	0.00383666233772248	0	0
AC008703.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008914.1	0	0	0	0	0.00811324107232134	0	0	0	0	0	0	0.00155941655645333	0.00589094599448407	0	0	0.00267051770537474
AC008937.2	0.00943349862236721	0	0	0	0.0293935868275995	0	0	0	0	0	0	0.026592269000505	0.0227429656104711	0.0481808412099295	0	0
AC008937.3	0	0	0	0	0.00162160423771849	0	0	0.0014134916268144	0	0	0	0.000774968294912268	0.00171771970907725	0	0	0
AC008940.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008991.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009065.4	0	0.0181754167436576	0	0.011744811101124	0.0083332990414191	0.0129486247828252	0.0170096111323248	0.0187835894868357	0.00504075566046172	0.0263099403594492	0.0145264285842867	0.00726593349262616	0.00630296173559004	0	0	0.00903067795715127
AC009110.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009120.4	0	0	0	0	0	0	0.000947039512410298	0.00159328321736615	0	0	0	0.00278110534320694	0.00348996507292444	0	0.0012895829478577	0
AC009120.5	0	0	0	0	0	0	0.00171944488256177	0.00312232583596372	0	0	0	0.000785580168586258	0.00105060508748271	0	0	0
AC009121.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009134.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009158.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009227.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009228.1	0.0162805712117525	0	0	0	0.0129438284918248	0	0	0.00152336332429351	0	0	0	0.013408325691185	0.0183646190587592	0	0	0.00212592709808589
AC009264.1	0	0	0	0	0.00212546094105739	0	0	0	0	0	0	0.00300085735216058	0.00501047421494548	0	0	0
AC009299.3	0.0149092244551424	0	0	0	0.00976953923398101	0	0.00168657465353171	0.0016438463298838	0	0.0324609042554229	0	0.0253379043873851	0.0290398065844507	0	0.0217986208487152	0
AC009305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009312.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009313.1	0.17311560372202	0	0	0	0.0120091353250542	0	0	0	0	0	0	0.100680564550083	0.112075300132066	0.00306824547309462	0	0
AC009411.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009411.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009478.1	0	0	0	0	0	0	0	0	0	0	0	0	0.00312809507796552	0	0	0
AC009495.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009495.3	0	0.00570112661065434	0	0.00128814084644639	0	0	0	0.000251211191715407	0	0	0.00343473029146166	0.00263767777608707	0.0435628739020678	0	0	0.0132682050108954
AC009498.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009506.1	0.0401662403374541	0.0870471732331279	0.00089999309197238	0.0407003113042813	0.0335161785193138	0.0737395227036618	0.0893288411634013	0.0960395976672138	0.0579122723743289	0.096375443882865	0.0858657004410635	0.0700578319069376	0.0485870095801435	0.0102722009357081	0.00539469918706021	0.00461690314370325
AC009950.1	0.00740981879421265	0.0478596850479021	0.0368089531531829	0.0175640699657161	0.0364800923476224	0	0.00497286970312958	0.00480336710520037	0.00197210984030283	0	0.0158636767114559	0.0118796757974651	0.0141548749591222	0	0	0.0184040058488493
AC009970.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010096.1	0.000637187276946685	0	0	0	0	0	0	0	0	0	0	0	0.000566291627019441	0	0	0
AC010105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010468.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010641.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010649.1	0	0	0	0	0	0	0	0	0	0	0	0	0.00630779289441091	0	0	0
AC010723.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010731.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010731.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010745.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010745.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010745.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010761.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010880.1	0	0	0	0	0	0	0.0023185316947959	0	0	0.00242227785272824	0	0	0	0	0	0
AC010884.1	0.00285477940626354	0	0	0	0	0	0	0	0	0	0	0.00291055583065603	0.0118999455900679	0	0	0
AC010894.3	0.20730580780552	0	0	0	0.0950352505198305	0	0	0	0	0	0	0.203165855158431	0.344319726657293	0.0828272928647315	0.00467538377098688	0
AC010907.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010967.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010969.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010976.2	0	0	0	0	0.0253596603928086	0	0	0	0	0	0	0.000917828915463428	0	0	0	0
AC010983.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011043.1	0.0283182760378173	0.000376289718739373	0	0.0015823949034467	0.0232891938713028	0.0120323594656403	0.0131496591811873	0.00934776525724465	0	0.0308695007234447	0	0.0208872438424367	0.0371616870073472	0.0116652466556667	0	0
AC011043.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011239.1	0	0	0	0	0	0	0	0	0	0	0	0	0.00872913372548221	0	0	0
AC011243.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011306.1	0.002526552485526	0	0	0	0.00436286263800027	0	0	0	0	0	0	0.00232791573177461	0.000826568267199648	0	0	0
AC011518.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011524.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011524.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011525.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011625.1	0.0302482328414376	0	0	0	0	0	0	0	0	0	0	0.00311824973306049	0.00416265186925229	0	0	0
AC011752.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011841.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC011997.1	0.00689883806349668	0	0	0	0.0406805754517658	0	0	0	0	0	0	0.0204687671210211	0.0321870051599795	0.00711037313236171	0	0
AC012065.4	0	0	0	0	0	0	0.00163973656962933	0.00280116073375812	0	0	0	0.000568944287551175	0.00140677214691738	0	0	0
AC012123.1	0	0	0	0	0.000683872572456222	0	0	0	0	0	0	0	0	0	0.00491783531579698	0
AC012322.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012363.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012368.1	0.0144731989977195	0.0525705185185642	0.100393104654001	0.00770619033335015	0.134560309109598	0.00180986618847186	0.0110518159834727	0.0132817836372593	0.0203069302813095	0.00799681421899389	0.0697772477703249	0.023755700844242	0.012708083470207	0.046258715740264	0.256857003291778	0.0110329263933472
AC012445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012451.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012462.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012462.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012462.3	0	0	0	0	0	0	0	0	0	0	0	0	0.00543461563841279	0	0	0
AC012485.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012494.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012499.1	0	0	0	0	0	0	0	0	0	0	0	0	0.0037929672449282	0	0	0
AC012506.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012506.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012593.1	0	0	0	0	0	0	0	0	0	0	0	0	0.0068926421274005	0	0	0
AC012613.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012668.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012668.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012668.3	0.00329877084746701	0	0	0	0	0	0	0	0	0	0	0.00185679458135487	0.00383371972117302	0	0	0
AC013286.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC013401.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC013402.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC013448.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC013448.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC013727.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC013727.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC015849.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC015923.1	0.0168580673462239	0	0	0	0.064928070576793	0	0	0	0	0	0	0.0436628377757696	0.171502320910442	0.00876387028059487	0	0
AC015987.1	0.00541879367483265	0.0176053937728952	0.0253697398964982	0.0081518149340718	0.00165041179482216	0.000946610141477527	0.00806110062559001	0.00362882270389809	0	0	0.00125040487387602	0.00512294006000515	0.00591506433346101	0	0.000706633931653604	0.0131165064491731
AC016292.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC016644.1	0.00732888609762826	0	0	0	0.00892481151358329	0	0	0	0	0	0	0.0155622369910279	0.0385692250451656	0.0259138321112171	0	0
AC016710.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC016716.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC016730.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC016735.1	0	0	0	0	0	0	0.0114469326746653	0.0120549793618322	0	0	0	0	0.00100623768003936	0	0	0
AC016751.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC016831.7	7.42677574145348	0.0583974869577556	0.0870948807931578	0.0335583785420609	12.1774011354811	0.0115258072654506	0.0317450138374664	0.0189544633643038	0.0321962675681353	0.0369177719657399	0.035403211617905	5.70498572631548	6.64857702083634	7.01674402838027	0.160072784731441	0.151862875535398
AC016903.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC016903.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC016910.1	0.0247185078084407	0	0	0	0	0	0	0	0	0	0	0.0249984323147881	0.0454600467949719	0.0149791820706926	0	0
AC017002.1	0	0.0012548063312683	0	0	0	0	0	0.00134634706091485	0	0	0.000988342463962429	0.00493884877542706	0	0	0	0
AC017002.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC017006.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC017048.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC017048.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC017053.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC017074.1	0.0110863916519895	0	0	0	0.00511333914063284	0	0	0	0	0	0	0.0111197357090459	0.0104573279674803	0.0150501458038567	0	0
