alpha,feature_set,features,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat,family,q_strat,split
0.0,only_mp_MP7,mp_MP7,0.02884164647005742,0.08397567874439546,0.025382271652739447,0.025184974815025185,0.02754370436115672,0.01996098003901996,mp,0.048995132823048994,discovery
0.0,only_mp_MP8,mp_MP8,0.03588053181315861,0.0839928274799143,0.012125863577309775,0.23037176962823036,0.01057751130851615,0.26395873604126396,mp,0.34620008237134625,discovery
0.0,only_mp_MP9,mp_MP9,0.08475322272901277,0.14524618188822325,0.07219543239322931,0.017606982393017608,0.09020839918626271,0.003494996505003495,mp,0.03145496854503146,discovery
0.0,only_mp_MP10,mp_MP10,0.04679118397245765,0.1083868462606865,0.027676213263188643,0.02287797712202288,0.03167573596591926,0.025593974406025594,mp,0.05344333117205344,discovery
0.0,only_mp_MP2_normal,mp_MP2_normal,0.04727886806191188,0.11052871156730097,0.03136653630468365,0.008151991848008152,0.03302388212353648,0.01385998614001386,mp,0.042977957022042976,discovery
0.0,only_mp_MP3_normal,mp_MP3_normal,0.08634391068453104,0.1311671776998651,-0.001574661461647035,0.9536050463949536,-0.005514019712938676,0.7386342613657386,mp,0.7977250022749978,discovery
0.0,only_mp_MP4_normal,mp_MP4_normal,0.02172741522675618,0.04634171834374594,0.019104508467636123,0.0858929141070859,0.023671605894359696,0.001132998867001133,mp,0.030590969409030593,discovery
0.0,only_mp_MP5_normal,mp_MP5_normal,0.041513803735837074,0.1069288408798468,0.02217078723844372,0.06261593738406261,0.02466768856097361,0.040776959223040775,mp,0.07234980265019735,discovery
0.0,only_mp_MP6_normal,mp_MP6_normal,0.04036646453769852,0.11255936491211532,0.026367814494978534,0.04581995418004582,0.03207211692251178,0.014133985866014134,mp,0.042977957022042976,discovery
0.0,only_mp_MP7_normal,mp_MP7_normal,0.03650656133547355,0.09299992313110392,0.020317801741256643,0.14584485415514584,0.02828040049003994,0.019345980654019344,mp,0.048995132823048994,discovery
0.0,only_mp_MP8_normal,mp_MP8_normal,0.03519857645380312,0.08363620877717491,0.0126320509089674,0.27929572070427927,0.010426461725844164,0.2692667307332693,mp,0.34620008237134625,discovery
0.0,only_mp_MP9_normal,mp_MP9_normal,0.08303132463176424,0.138779043177471,0.07332215226025807,0.013999986000014,0.09413551634526598,0.002873997126002874,mp,0.03145496854503146,discovery
0.0,only_mp_MP10_normal,mp_MP10_normal,0.046273541582041944,0.10517979157589084,0.02821713777348006,0.019000980999019,0.03330765160512719,0.02573197426802573,mp,0.05344333117205344,discovery
0.0,only_mp_MP2_malignant,mp_MP2_malignant,0.06096115169080722,0.14540303333980822,0.03471818410573786,0.014745985254014746,0.03309313561697662,0.04256295743704256,mp,0.07234980265019735,discovery
0.0,only_mp_MP3_malignant,mp_MP3_malignant,0.09034583586155692,0.1760141289807031,0.036572458139137475,0.07369592630407369,0.040932715828202314,0.042873957126042875,mp,0.07234980265019735,discovery
0.0,only_mp_MP4_malignant,mp_MP4_malignant,0.08128921517642027,0.08977726073204305,-0.005152099540450545,0.8254711745288255,-0.016470021763071906,0.5320604679395321,mp,0.5985680264319736,discovery
0.0,only_mp_MP5_malignant,mp_MP5_malignant,0.05294374133507853,0.1667751433190802,0.0399331261189601,0.032088967911032086,0.04429228100232413,0.014325985674014326,mp,0.042977957022042976,discovery
